Date,Ocean,Region,Location,Depth (m),Temperature (ºC),Salinity (PSU),Phosphate (mg/L),Silicate (mg/L),Nitrate (mg/L),pH,Chlorophyll (µg/L),Alkalinity (mg/L),Dissolved Organic Carbon (µmol/kg),Iron (mg/L),Latitude,Longitude
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,27.6,37.14100704,NA,NA,NA,8.110384881,NA,119.28555705705705,1990.895522,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,27.6,37.13184194,NA,NA,NA,8.115117873,NA,119.48657622622623,1991.201716,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,27.2,36.8752,NA,NA,NA,8.095658079,NA,119.19086486486486,2005.778224,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.7,36.61459198,NA,NA,NA,8.04724245,NA,119.67388888888888,2053.550978,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.2,36.57792046,NA,NA,NA,8.041499155,NA,119.58697807807809,2060.731864,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.76,36.83198624,NA,NA,NA,8.133839314,NA,118.18692462462462,1966.710024,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.66,36.69579052,NA,NA,NA,8.108352947,NA,119.30125205205205,2006.142052,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.3,36.60935324,NA,NA,NA,8.063972463,NA,119.57099459459458,2044.823479,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,27.4,36.9040086,NA,NA,NA,8.0951851949999991,NA,116.98450445445445,1964.711967,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.37,36.5857787,NA,NA,NA,8.068294589,NA,119.49425705705706,2040.134008,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.86,36.53993844,NA,NA,NA,8.015911362,NA,119.21908123123121,2064.214606,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,28.02,37.18945033,NA,NA,NA,8.144937587,NA,116.00734069069067,1904.200297,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,27.39,36.74948431,NA,NA,NA,8.11763288,NA,119.38198328328328,1993.09167,NA,24.81439,-80.60963
2019-04-29,Atlantic,Florida Keys,Florida Keys,0,26.38,36.55827469,NA,NA,NA,8.02492071,NA,119.78133893893892,2073.117657,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.96,36.57268161,NA,NA,NA,8.015230032,NA,119.2228484984985,2063.530262,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,28.52,37.16195565,NA,NA,NA,8.112831366,NA,117.73851721721722,1952.044857,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.54,36.6355468,NA,NA,NA,8.011588864,NA,119.12205525525525,2067.387314,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.94,36.69971939,NA,NA,NA,8.062254204,NA,119.56056701701702,2028.787585,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.47,36.59101751,NA,NA,NA,8.0442929,NA,119.7471554054054,2059.158936,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.99,36.86079553,NA,NA,NA,8.07061854,NA,119.56693808808808,2021.471405,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.91,36.96817152,NA,NA,NA,8.106974908,NA,119.68865200200199,1998.575693,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.93,37.36750077,NA,NA,NA,8.113874965,NA,118.6003677177177,1970.965639,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.73,36.99697861,NA,NA,NA,8.083021053,NA,118.93096861861862,2003.314356,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.48,36.61721134,NA,NA,NA,8.03899096,NA,119.85016101101101,2064.096826,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.85,36.64078546,NA,NA,NA,8.025340684,NA,119.72529679679678,2066.793713,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.92,36.61197261,NA,NA,NA,8.031106672,NA,119.31332427427428,2055.271767,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.83,37.2378923,NA,NA,NA,8.081860709,NA,118.7498606106106,1997.885042,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,28.35,37.51935312,NA,NA,NA,8.079631972,NA,118.56719984984983,1988.496468,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,28.04,36.50326539,NA,NA,NA,8.115369096,NA,109.86622557557557,1822.440427,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.69,36.69710015,NA,NA,NA,8.062118733,NA,118.06332077077077,2004.682588,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.62,36.71543478,NA,NA,NA,8.035587935,NA,118.77623578578577,2044.815873,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,28.42,37.03626025,NA,NA,NA,8.082869463,NA,108.74939344344344,1815.817366,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.47,36.66304962,NA,NA,NA,8.094541434,NA,111.37364729729728,1866.972015,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.97,36.72984043,NA,NA,NA,8.054659516,NA,116.52226586586586,1988.726244,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.9,36.63030811,NA,NA,NA,8.021908919,NA,118.76906236236235,2051.288567,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.85,36.66304962,NA,NA,NA,8.020862516,NA,118.38837857857857,2045.285409,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,25.94,36.54648712,NA,NA,NA,8.026703964,NA,119.64659354354355,2073.767698,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.87,36.68793276,NA,NA,NA,8.020942371,NA,118.29895825825825,2043.247067,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,26.92,36.67221713,NA,NA,NA,8.012490283,NA,118.03516741741743,2043.368389,NA,24.81439,-80.60963
2019-04-30,Atlantic,Florida Keys,Florida Keys,0,27.44,36.94722062,NA,NA,NA,8.014421156,NA,114.96765800800799,1979.917552,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,27.4,36.57268161,NA,NA,NA,8.020689682,NA,119.49254834834834,2060.842176,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,27.2,36.63030811,NA,NA,NA,8.034433366,NA,119.7048431931932,2057.387165,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,28.5,36.93674508,NA,NA,NA,8.08427737,NA,118.81702867867867,1993.006868,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.2,37.21694459,NA,NA,NA,8.106321809,NA,118.28512852852852,1958.497318,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.1,37.1488628,NA,NA,NA,8.117336238,NA,118.63239994994993,1958.400729,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.1,37.14231634,NA,NA,NA,8.123152465,NA,118.75687787787787,1956.458914,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.2,37.18814107,NA,NA,NA,8.121456064,NA,118.60942797797796,1953.612167,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.2,37.16326493,NA,NA,NA,8.111213788,NA,118.04633573573571,1951.30657,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.8,37.380592,NA,NA,NA,8.103194875,NA,115.82863158158156,1909.877014,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.4,37.2143261,NA,NA,NA,8.11201315,NA,118.6191749249249,1958.15965,NA,24.81439,-80.60963
2019-05-07,Atlantic,Florida Keys,Florida Keys,0,29.4,37.14790287,NA,NA,NA,8.118425031,NA,118.68729694694696,1955.32885,NA,24.81439,-80.60963
2019-05-20,Atlantic,Florida Keys,Florida Keys,0,29.5,37.04411648,NA,NA,NA,8.077386884,NA,117.72505835835835,1967.187414,NA,24.81439,-80.60963
2019-05-20,Atlantic,Florida Keys,Florida Keys,0,29.5,37.02840399,NA,NA,NA,8.071745401,NA,118.05424509509508,1977.016311,NA,24.81439,-80.60963
2019-05-20,Atlantic,Florida Keys,Florida Keys,0,29.5,36.95507724,NA,NA,NA,8.083173141,NA,118.1133245245245,1970.780879,NA,24.81439,-80.60963
2019-05-20,Atlantic,Florida Keys,Florida Keys,0,29.5,36.96424325,NA,NA,NA,8.08113687,NA,118.01195990990992,1970.328432,NA,24.81439,-80.60963
2019-05-20,Atlantic,Florida Keys,Florida Keys,0,29.6,37.06113818,NA,NA,NA,8.077460065,NA,117.49853173173173,1961.959034,NA,24.81439,-80.60963
2019-05-20,Atlantic,Florida Keys,Florida Keys,0,29.9,37.03102275,NA,NA,NA,8.065368485,NA,117.47073488488488,1966.929973,NA,24.81439,-80.60963
2019-05-20,Atlantic,Florida Keys,Florida Keys,0,29.9,37.03233213,NA,NA,NA,8.062792076,NA,117.4239714214214,1967.855014,NA,24.81439,-80.60963
2019-06-03,Atlantic,Northwest Gulf of Mexico,Flower Garden Banks National Marine Sanctuary,27.9074,27.75,34.0077577,NA,NA,NA,7.98334919,NA,118.28209304304303,2076.976372,NA,27.9069,-93.81361
2019-06-03,Atlantic,U.S. Virgin Islands,St. Croix,0,29.4,35.860055439999996,NA,NA,NA,8.023023859,NA,117.9974222222222,2018.903067,NA,17.72405,-64.83051
2019-06-03,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.75,33.90807697,NA,NA,NA,7.995622617,NA,118.54253398398397,2075.271389,NA,27.9069,-93.81361
2019-06-03,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.44,33.79265056,NA,NA,NA,7.998922816,NA,118.24213793793793,2071.438567,NA,27.9069,-93.81361
2019-06-03,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.81,33.91988154,NA,NA,NA,8.018491979,NA,118.21604414414413,2055.058199,NA,27.9069,-93.81361
2019-06-03,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.94,34.00644614,NA,NA,NA,8.019007373,NA,118.51151726726727,2058.251472,NA,27.9069,-93.81361
2019-06-03,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.94,33.99201899,NA,NA,NA,8.014684998,NA,118.0409142142142,2052.454834,NA,27.9069,-93.81361
2019-06-04,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.69,33.99333055,NA,NA,NA,8.018829313,NA,118.23023268268267,2055.63107,NA,27.9069,-93.81361
2019-06-04,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.69,33.99464211,NA,NA,NA,8.011915143,NA,118.1172638138138,2057.731594,NA,27.9069,-93.81361
2019-06-04,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.69,34.07202272,NA,NA,NA,7.960736672,NA,118.39181156156155,2092.034447,NA,27.9069,-93.81361
2019-06-04,Atlantic,Flower Garden Banks,Flower Garden Banks National Marine Sanctuary,27.9074,27.75,34.12448233,NA,NA,NA,7.899907836,NA,117.86789614614612,2114.883172,NA,27.9069,-93.81361
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,31.2,36.88174745,NA,NA,NA,8.017445885,NA,116.59899649649648,1971.859687,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,30.4,36.5386287,NA,NA,NA,7.999056501,NA,119.3583009009009,2043.818647,NA,24.81439,-80.60963
2019-06-04,Atlantic,Northwest Gulf of Mexico,Flower Garden Banks National Marine Sanctuary,27.9074,27.75,34.14808867,NA,NA,NA,7.933153063,NA,118.58476581581581,2110.006107,NA,27.9069,-93.81361
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,30.4,36.2517728,NA,NA,NA,8.018610642,NA,119.41779709709711,2034.342119,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,30.8,36.57399132,NA,NA,NA,8.002137028,NA,119.60849504504505,2042.106011,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,30.8,36.49147746,NA,NA,NA,8.00090506,NA,119.47100535535535,2041.107852,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,30.2,36.27666166,NA,NA,NA,8.014649462,NA,119.42753798798799,2038.893209,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,30.5,36.52684101,NA,NA,NA,8.002278423,NA,119.40303088088086,2041.64023,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,30.6,36.38669248,NA,NA,NA,8.011760484,NA,119.4635715215215,2036.628821,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,29.9,36.26094242,NA,NA,NA,7.984576138,NA,119.44602497497496,2061.615374,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,29.5,36.32905813,NA,NA,NA,7.976820647,NA,119.2787910910911,2066.685748,NA,24.81439,-80.60963
2019-06-04,Atlantic,Florida Keys,Florida Keys,0,29.3,36.32250865,NA,NA,NA,7.979039429,NA,119.46367732732733,2070.551869,NA,24.81439,-80.60963
2019-06-04,Atlantic,Northwest Gulf of Mexico,Flower Garden Banks National Marine Sanctuary,27.9074,27.62,34.26742728,NA,NA,NA,7.955807407,NA,118.41814059059057,2094.518545,NA,27.9069,-93.81361
2019-06-04,Atlantic,Northwest Gulf of Mexico,Flower Garden Banks National Marine Sanctuary,27.9074,27.69,34.21366028,NA,NA,NA,7.934437541,NA,117.71637367367366,2093.330773,NA,27.9069,-93.81361
2019-06-04,Atlantic,Northwest Gulf of Mexico,Flower Garden Banks National Marine Sanctuary,27.9074,27.81,34.29375285,NA,NA,NA,7.999824264,NA,118.10126841841841,2061.33375,NA,27.9069,-93.81361
2019-06-05,Atlantic,U.S. Virgin Islands,St. Croix,0,27.8,35.90853344,NA,NA,NA,8.040222292,NA,118.714055005005,2035.724627,NA,17.72405,-64.83051
2019-06-05,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,35.68307131,NA,NA,NA,8.037254967,NA,118.35497337337335,2028.153307,NA,17.72405,-64.83051
2019-06-05,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,35.92163537,NA,NA,NA,7.983418438,NA,117.72776626626624,2048.497347,NA,17.72405,-64.83051
2019-06-05,Atlantic,U.S. Virgin Islands,St. Croix,0,29.1,35.80109396,NA,NA,NA,7.992511953,NA,117.86352972972972,2039.011758,NA,17.72405,-64.83051
2019-06-05,Atlantic,U.S. Virgin Islands,St. Croix,0,28,35.96749141,NA,NA,NA,8.039245298,NA,118.52977282282282,2030.655642,NA,17.72405,-64.83051
2019-06-06,Atlantic,U.S. Virgin Islands,St. Croix,0,28.7,35.75261309,NA,NA,NA,8.015933898,NA,117.71383988988987,2025.802573,NA,17.72405,-64.83051
2019-06-06,Atlantic,U.S. Virgin Islands,St. Croix,0,29.1,35.88757014,NA,NA,NA,8.021484032,NA,118.05861646646648,2023.64702,NA,17.72405,-64.83051
2019-06-06,Atlantic,U.S. Virgin Islands,St. Croix,0,29.2,35.81812748,NA,NA,NA,8.023058424,NA,117.59114304304305,2013.838609,NA,17.72405,-64.83051
2019-06-06,Atlantic,U.S. Virgin Islands,St. Croix,0,28.8,35.82336852,NA,NA,NA,7.997032403,NA,118.15626906906907,2044.10525,NA,17.72405,-64.83051
2019-06-06,Atlantic,U.S. Virgin Islands,St. Croix,0,28.9,35.75785433,NA,NA,NA,8.015364023,NA,117.56962597597597,2021.643978,NA,17.72405,-64.83051
2019-06-07,Atlantic,U.S. Virgin Islands,St. Croix,0,28.5,35.57694344,NA,NA,NA,8.031239476,NA,117.87298528528528,2022.256723,NA,17.72405,-64.83051
2019-06-07,Atlantic,U.S. Virgin Islands,St. Croix,0,28.4,35.70141377,NA,NA,NA,8.030652154,NA,117.74544609609609,2020.31229,NA,17.72405,-64.83051
2019-06-07,Atlantic,U.S. Virgin Islands,St. Croix,0,28.4,35.72630682,NA,NA,NA,8.034541755,NA,117.94089159159158,2021.154045,NA,17.72405,-64.83051
2019-06-07,Atlantic,U.S. Virgin Islands,St. Croix,0,28.5,35.48915399,NA,NA,NA,8.03243287,NA,117.91124329329328,2022.876624,NA,17.72405,-64.83051
2019-06-07,Atlantic,U.S. Virgin Islands,St. Croix,0,38.3,35.81943774,NA,NA,NA,7.863620873,NA,117.71261921921919,2036.884373,NA,17.72405,-64.83051
2019-06-10,Atlantic,U.S. Virgin Islands,St. Croix,0,28,35.91508442,NA,NA,NA,8.019640298,NA,118.11408973973973,2036.00771,NA,17.72405,-64.83051
2019-06-10,Atlantic,U.S. Virgin Islands,St. Croix,0,28,35.91508442,NA,NA,NA,8.015623549,NA,118.28612847847846,2041.622753,NA,17.72405,-64.83051
2019-06-10,Atlantic,U.S. Virgin Islands,St. Croix,0,28.4,35.71582557,NA,NA,NA,8.004609943,NA,118.0105653153153,2041.289196,NA,17.72405,-64.83051
2019-06-10,Atlantic,U.S. Virgin Islands,St. Croix,0,28,35.83385058,NA,NA,NA,8.020659143,NA,118.34106236236234,2040.085373,NA,17.72405,-64.83051
2019-06-10,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,35.8666066,NA,NA,NA,7.996219238,NA,117.69761531531532,2040.572998,NA,17.72405,-64.83051
2019-06-10,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.75261309,NA,NA,NA,8.086364061,NA,116.72759964964963,1967.49678,NA,17.72405,-64.83051
2019-06-11,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,35.86136567,NA,NA,NA,8.007896774,NA,118.08609009009007,2040.43877,NA,17.72405,-64.83051
2019-06-11,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.90722324,NA,NA,NA,7.995563069,NA,117.72493823823822,2042.078499,NA,17.72405,-64.83051
2019-06-11,Atlantic,U.S. Virgin Islands,St. Croix,0,28.9,35.30569977,NA,NA,NA,7.994911758,NA,117.53811601601599,2037.223172,NA,17.72405,-64.83051
2019-06-11,Atlantic,U.S. Virgin Islands,St. Croix,0,28.5,35.71975605,NA,NA,NA,7.954852688,NA,116.89788413413413,2050.028535,NA,17.72405,-64.83051
2019-06-11,Atlantic,U.S. Virgin Islands,St. Croix,0,28.7,35.61363031,NA,NA,NA,8.019241567,NA,117.68101721721722,2024.208001,NA,17.72405,-64.83051
2019-06-12,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,35.84695306,NA,NA,NA,7.995609033,NA,118.09403568568568,2048.273149,NA,17.72405,-64.83051
2019-06-12,Atlantic,U.S. Virgin Islands,St. Croix,0,28,35.98059292,NA,NA,NA,8.013127202,NA,118.22228603603604,2041.528268,NA,17.72405,-64.83051
2019-06-12,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.85219402,NA,NA,NA,8.005306928,NA,117.88904774774774,2039.476037,NA,17.72405,-64.83051
2019-06-12,Atlantic,U.S. Virgin Islands,St. Croix,0,28.1,35.7447512,NA,NA,NA,8.014338287,NA,117.79770785785784,2033.97354,NA,17.72405,-64.83051
2019-06-12,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.92032518,NA,NA,NA,8.015816958,NA,118.1007920920921,2036.248383,NA,17.72405,-64.83051
2019-06-12,Atlantic,U.S. Virgin Islands,St. Croix,0,28.4,35.73164799,NA,NA,NA,8.011408285,NA,118.25803633633632,2041.415881,NA,17.72405,-64.83051
2019-06-13,Atlantic,U.S. Virgin Islands,St. Croix,0,28.1,35.73557896,NA,NA,NA,8.012379076,NA,118.02202622622623,2039.310129,NA,17.72405,-64.83051
2019-06-13,Atlantic,U.S. Virgin Islands,St. Croix,0,28,35.88757014,NA,NA,NA,8.019015632,NA,118.40001336336336,2041.766391,NA,17.72405,-64.83051
2019-06-13,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.91901499,NA,NA,NA,8.013272207,NA,118.28006836836835,2041.084162,NA,17.72405,-64.83051
2019-06-13,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,36.03299801,NA,NA,NA,8.025196389,NA,118.30071441441441,2032.124096,NA,17.72405,-64.83051
2019-06-13,Atlantic,U.S. Virgin Islands,St. Croix,0,28.5,35.84302232,NA,NA,NA,8.028025112,NA,118.15230905905906,2027.233778,NA,17.72405,-64.83051
2019-06-14,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.76309555,NA,NA,NA,7.997869688,NA,117.76894364364364,2042.540364,NA,17.72405,-64.83051
2019-06-14,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.99369433,NA,NA,NA,8.013064648,NA,118.33068293293293,2041.557309,NA,17.72405,-64.83051
2019-06-14,Atlantic,U.S. Virgin Islands,St. Croix,0,28.1,35.68438149,NA,NA,NA,8.012696776,NA,117.9534603103103,2038.264157,NA,17.72405,-64.83051
2019-06-14,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,35.83385058,NA,NA,NA,8.010289334,NA,118.0699513013013,2038.868926,NA,17.72405,-64.83051
2019-06-14,Atlantic,U.S. Virgin Islands,St. Croix,0,28.3,35.91639461,NA,NA,NA,8.019071777,NA,118.32451431431431,2037.328484,NA,17.72405,-64.83051
2019-06-14,Atlantic,U.S. Virgin Islands,St. Croix,0,28.2,35.34501293,NA,NA,NA,8.017291439,NA,118.44776606606607,2046.005241,NA,17.72405,-64.83051
2019-06-20,Atlantic,Florida Keys,Florida Keys,0,29.9,36.28714108,NA,NA,NA,7.981494116,NA,117.33026316316317,2025.160971,NA,24.81439,-80.60963
2019-06-20,Atlantic,Florida Keys,Florida Keys,0,30,36.48230902,NA,NA,NA,7.983666557,NA,117.28160805805804,2020.525525,NA,24.81439,-80.60963
2019-06-20,Atlantic,Florida Keys,Florida Keys,0,30,36.41550896,NA,NA,NA,7.987186521,NA,117.85018603603604,2029.069006,NA,24.81439,-80.60963
2019-06-20,Atlantic,Florida Keys,Florida Keys,0,30,36.48492858,NA,NA,NA,8.003119018,NA,117.48196071071068,2011.785358,NA,24.81439,-80.60963
2019-06-20,Atlantic,Florida Keys,Florida Keys,0,30,36.45480342,NA,NA,NA,7.992574629,NA,117.48355200200199,2018.760686,NA,24.81439,-80.60963
2019-06-20,Atlantic,Florida Keys,Florida Keys,0,30.2,36.56351358,NA,NA,NA,7.993956283,NA,117.36280045045045,2012.986357,NA,24.81439,-80.60963
2019-06-20,Atlantic,Florida Keys,Florida Keys,0,30.2,36.45218381,NA,NA,NA,7.996512974,NA,117.43942107107107,2013.591036,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.7,36.87781899,NA,NA,NA,7.426094052,NA,118.75234524524525,2307.9309,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.7,36.9157938,NA,NA,NA,7.441470592,NA,118.77901786786785,2302.569115,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,31,36.83198624,NA,NA,NA,7.439413384,NA,119.14075415415414,2309.319101,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,31,36.49278724,NA,NA,NA,7.427382729,NA,118.85455445445446,2309.364716,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.7,36.54910659,NA,NA,NA,7.483826569,NA,120.03537502502503,2312.396371,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.8,36.12863337,NA,NA,NA,7.318987205,NA,118.51133818818818,2344.089398,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.8,36.10898269,NA,NA,NA,7.378911748,NA,117.39578808808808,2300.40791,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.7,36.89222332,NA,NA,NA,7.907447153,NA,118.29695855855856,2076.146351,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.6,36.49278724,NA,NA,NA,7.95079493,NA,119.36801946946947,2073.117461,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.7,36.97864688,NA,NA,NA,7.951325503,NA,119.44663308308307,2069.693504,NA,24.81439,-80.60963
2019-07-10,Atlantic,Florida Keys,Florida Keys,0,30.7,35.76178525,NA,NA,NA,7.960456577,NA,119.12103778778778,2067.187655,NA,24.81439,-80.60963
2019-07-22,Atlantic,Florida Keys,Florida Keys,0,30.7,35.93997793,NA,NA,NA,7.40637733,NA,118.57075390390389,2314.747824,NA,24.81439,-80.60963
2019-07-22,Atlantic,Florida Keys,Florida Keys,0,30.6,33.34268238,NA,NA,NA,8.03596205,NA,119.0849685185185,2038.986473,NA,24.81439,-80.60963
2019-07-22,Atlantic,Florida Keys,Florida Keys,0,30.6,35.87970884,NA,NA,NA,8.011092975,NA,119.11694284284283,2034.923443,NA,24.81439,-80.60963
2019-07-22,Atlantic,Florida Keys,Florida Keys,0,30.6,35.67783057,NA,NA,NA,8.024822449,NA,119.6484545045045,2037.031059,NA,24.81439,-80.60963
2019-07-22,Atlantic,Florida Keys,Florida Keys,0,30.7,35.67652038,NA,NA,NA,7.999475888,NA,118.91275330330329,2039.444286,NA,24.81439,-80.60963
2019-07-22,Atlantic,Florida Keys,Florida Keys,0,30.7,35.62804281,NA,NA,NA,8.006862244,NA,118.76101791791791,2032.33854,NA,24.81439,-80.60963
2019-07-22,Atlantic,Florida Keys,Florida Keys,0,30.7,35.67390001,NA,NA,NA,8.015339516,NA,119.0289992992993,2031.251251,NA,24.81439,-80.60963
