Date,Ocean,Region,Location,Depth (m),Temperature (ºC),Salinity (PSU),Phosphate (µmol/kg),Silicate (µmol/kg),Nitrate (µmol/kg),pH,Chlorophyll (µg/L),Alkalinity (µEq/L),Dissolved Organic Carbon (µmol/kg),Iron (mg/L)
3/14/10,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.2103,35.72055211,,,,8.034359134,,2344.4,2002.7,
5/1/11,Pacific,Guam and Marianas Islands,Rota,11.6,29.2106,34.462,,,,8.056813737,,2258.1,1921,
4/6/12,Pacific,American Samoa,Tutuila,15.2,29.2122,35.383,,,,8.068759157,,2316.2,1957.5,
3/9/06,Pacific,American Samoa,Rose Atoll,1,29.2173,34.9892,,,,8.066669735,,2296.9,1945.2,
5/3/11,Pacific,Guam and Marianas Islands,Tinian,11.6,29.2175,34.413,,,,8.061930639,,2251.8,1912.5,
3/4/06,Pacific,American Samoa,Ta'u,1,29.2203,35.05,,,,8.063050154,,2286.9,1938.2,
9/4/19,Pacific,Hawaiian Archipelago,Kure Atoll,1,29.22365221,35.5500682,,,,8.010935698,,2341.3,2016,
8/3/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.22499189,34.33942432,,,,8.035621367,,2260.6,1937.5,
3/22/12,Pacific,American Samoa,Swains Island,0.9,29.2332,35.451,,,,8.069372566,,2334.2,1972.7,
8/3/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.236165,34.3958025,,,,8.036964424,,2264.8,1939.9,
4/27/15,Pacific,Pacific Remote Islands Area,Kingman Reef,7.6,29.23768,34.56745,,,,8.015388289,,2242.3,1931.3,
5/3/11,Pacific,Guam and Marianas Islands,Tinian,0.9,29.2392,34.411,,,,8.068282003,,2258.9,1914.9,
3/3/06,Pacific,American Samoa,Ta'u,1,29.2395,34.8828,,,,8.065348611,,2293.4,1943.7,
9/2/19,Pacific,Hawaiian Archipelago,Kure Atoll,1,29.24012877,35.51409604,,,,8.016687935,,2336.4,2008.1,
3/12/10,Pacific,American Samoa,Ta'u,13.7,29.2448,35.78401277,,,,8.056307554,,2355.7,1997.3,
2/20/06,Pacific,American Samoa,Tutuila,1,29.2455,34.7682,,,,8.074044151,,2280.9,1927.8,
9/1/19,Pacific,Hawaiian Archipelago,Lisianski Island,1,29.24554951,35.56303755,,,,7.920280721,,2225.2,1963.2,
2/28/06,Pacific,American Samoa,Ofu and Olosega Islands,1,29.2457,34.6779,,,,8.089732037,,2256.2,1896.4,
7/20/19,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),1,29.24816261,34.26815993,,,,8.004618684,,2253.9,1950.5,
4/20/12,Pacific,American Samoa,Rose Atoll,14.3,29.2498,35.433,,,,8.05748394,,2331.5,1977.8,
3/14/08,Pacific,American Samoa,Rose Atoll,12.19,29.2504,35.1532,,,,8.081956381,,2278.8,1917.3,
6/1/17,Pacific,Guam and Marianas Islands,Pagan,13.7,29.2515,34.6795,,,,8.039706164,,2276.9,1946.4,
8/5/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.25332438,34.15179438,,,,8.034645486,,2243.9,1924.3,
5/9/17,Pacific,Guam and Marianas Islands,Guam,13.1,29.2537,34.1964,,,,8.036367798,,2247.4,1925.8,
4/16/15,Pacific,Pacific Remote Islands Area,Palmyra Atoll,0.9,29.254,34.7044,,,,8.029761599,,2282.1,1957.3,
5/7/11,Pacific,Guam and Marianas Islands,Guam,12.8,29.2546,34.475,,,,8.019859542,,2245.8,1932.2,
6/22/18,Pacific,American Samoa,Swains Island,1,29.25523815,35.01034492,,,,8.059093969,,2307,1958.6,
5/5/11,Pacific,Guam and Marianas Islands,Guam,0.9,29.2574,34.409,,,,8.057774819,,2256.3,1919,
9/4/19,Pacific,Hawaiian Archipelago,Kure Atoll,1,29.2575908,35.50994868,,,,8.035541014,,2325.7,1986.4,
3/21/12,Pacific,American Samoa,Swains Island,13.1,29.2576,35.4164,,,,8.057772312,,2331.1,1977.4,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,12.78288519,29.25765444,33.76492593,,,,8.030773718,,2246.8,1932,
8/11/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.25765444,34.10460294,,,,8.039630187,,2239.9,1918,
3/9/06,Pacific,American Samoa,Rose Atoll,1,29.2597,34.941,,,,8.075222095,,2299.2,1941.7,
3/9/06,Pacific,American Samoa,Rose Atoll,1,29.2597,34.941,,,,8.075489832,,2297.8,1940.3,
4/15/15,Pacific,Pacific Remote Islands Area,Palmyra Atoll,0.9,29.2633,34.811,,,,8.017076682,,2284,1965.9,
5/30/17,Pacific,Guam and Marianas Islands,Agrihan,13.4,29.2664,34.6243,,,,8.035667936,,2278.2,1950.4,
6/20/18,Pacific,American Samoa,Swains Island,1,29.27138824,34.82830588,,,,8.045366437,,2298.5,1961.1,
4/2/12,Pacific,American Samoa,Tutuila,0.9,29.2721,35.468,,,,8.059039754,,2304.1,1952.2,
8/9/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.27300606,34.13420152,,,,8.038498372,,2244,1922,
5/29/17,Pacific,Guam and Marianas Islands,Agrihan,9.1,29.2756,34.6213,,,,8.038386581,,2278.5,1949,
8/9/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.27857385,34.13892188,,,,8.029340231,,2242.8,1926.4,
5/7/11,Pacific,Guam and Marianas Islands,Guam,0.9,29.2793,34.488,,,,8.035899608,,2246.6,1923.1,
8/4/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.28222227,34.34235364,,,,8.038657921,,2261.4,1935.8,
3/12/10,Pacific,American Samoa,Ofu and Olosega Islands,15.2,29.2849,35.67066054,,,,8.045402877,,2342.7,1993.5,
2/28/06,Pacific,American Samoa,Ofu and Olosega Islands,1,29.2878,34.6526,,,,8.088245495,,2276.6,1915.3,
6/21/18,Pacific,American Samoa,Swains Island,2,29.2961,34.86848889,,,,8.048135401,,2299.1,1959.3,
6/21/18,Pacific,American Samoa,Swains Island,2,29.2961,34.86848889,,,,8.058080036,,2305.1,1958.3,
4/20/12,Pacific,American Samoa,Rose Atoll,14.9,29.2965,35.435,,,,8.062117273,,2328.1,1971.3,
8/8/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.2974561,,,,,,,2240.3,1926.5,
8/5/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,13.0851,29.30028444,34.17141963,,,,8.031657094,,2238.8,1920.7,
8/5/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.30028444,34.20752698,,,,8.033743808,,2238.8,1919.4,
5/1/11,Pacific,Guam and Marianas Islands,Rota,0.9,29.3025,34.439,,,,8.06593789,,2260.7,1917.2,
5/4/11,Pacific,Guam and Marianas Islands,Guam,12.8,29.3026,34.404,,,,8.027054534,,2238.6,1921.5,
9/4/19,Pacific,Hawaiian Archipelago,Pearl and Hermes Atoll,1,29.30261362,35.43970704,,,,8.015495345,,2327.8,2001.1,
8/31/19,Pacific,Hawaiian Archipelago,Lisianski Island,1,29.30531889,35.61094966,,,,7.925264077,,2222.3,1957,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.3060963,34.1639664,,,,8.053015377,,2244.2,1912.7,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,12.75436667,29.3060963,34.16952667,,,,8.035289555,,2240.4,1919.9,
5/4/11,Pacific,Guam and Marianas Islands,Guam,0.9,29.3067,34.404,,,,8.049205727,,2255.7,1923.4,
9/1/19,Pacific,Hawaiian Archipelago,Lisianski Island,1,29.30933513,35.6047484,,,,7.918722389,,2219.8,1958.3,
3/15/10,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.3103,35.63216903,,,,8.062502522,,2343.3,1983.1,
4/23/12,Pacific,American Samoa,Ta'u,0.9,29.3112,35.322,,,,8.056937708,,2317.3,1966.1,
2/25/10,Pacific,American Samoa,Tutuila,0.9,29.312,35.38409519,,,,8.040862832,,2317,1975.7,
4/20/12,Pacific,American Samoa,Rose Atoll,13.1,29.3123,35.439,,,,8.059522324,,2330.6,1975,
8/4/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.31568333,33.96302083,,,,8.044310366,,2235.3,1911.6,
5/8/17,Pacific,Guam and Marianas Islands,Guam,12.5,29.3174,34.1994,,,,8.041053498,,2245.6,1920.7,
3/17/10,Pacific,American Samoa,Swains Island,14.6,29.3196,35.38036831,,,,8.023412123,,2315.5,1985.1,
2/24/10,Pacific,American Samoa,Tutuila,0.9,29.3217,34.76157963,,,,8.058409531,,2285.3,1941.1,
3/20/10,Pacific,American Samoa,Ta'u,14.9,29.3236,35.86793384,,,,8.039757479,,2352.9,2004.2,
3/15/10,Pacific,American Samoa,Ofu and Olosega Islands,12.8,29.324,35.63668555,,,,8.059302956,,2338.1,1980.1,
3/14/10,Pacific,American Samoa,Ta'u,13.7,29.3245,35.55893541,,,,8.061125612,,2338,1979.5,
9/4/19,Pacific,Hawaiian Archipelago,Pearl and Hermes Atoll,1,29.3247371,35.41841889,,,,7.973881739,,2324.2,2023.3,
3/14/10,Pacific,American Samoa,Ofu and Olosega Islands,13.4,29.3256,35.46139283,,,,8.036850855,,2320.4,1980.3,
3/16/10,Pacific,American Samoa,Swains Island,13.7,29.3262,35.35918509,,,,8.066119337,,2325.2,1966.4,
2/26/06,Pacific,American Samoa,Tutuila,1,29.3274,34.0595,,,,8.061077132,,2229.9,1895.5,
2/26/06,Pacific,American Samoa,Tutuila,1,29.3274,34.0595,,,,8.064532665,,2233.6,1896.7,
8/5/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.3278625,34.1658375,,,,8.025212679,,2230.1,1916.8,
5/6/17,Pacific,Guam and Marianas Islands,Guam,0.9,29.3279,34.11,,,,8.044283668,,2238.6,1913.3,
5/5/11,Pacific,Guam and Marianas Islands,Guam,12.2,29.3288,34.407,,,,8.068437877,,2255.4,1910.6,
2/27/06,Pacific,American Samoa,Ofu and Olosega Islands,1,29.3293,34.5511,,,,8.073356662,,2272.8,1922,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,12.94678889,29.33055407,32.43366889,,,,8.050423713,,2248.4,1931.5,
4/21/19,Pacific,Hawaiian Archipelago,Maui,1,29.33055407,34.61156222,,,,7.982536815,,2279,1983,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,12.65745185,29.33473963,32.66191,,,,8.045813337,,2252.5,1936.1,
4/22/19,Pacific,Hawaiian Archipelago,Maui,1,29.33473963,34.60921707,,,,7.988928831,,2266.2,1967.6,
3/16/10,Pacific,American Samoa,Swains Island,0.9,29.3354,35.30780442,,,,8.068953462,,2323.4,1963.5,
8/8/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.33544633,34.08973283,,,,8.036781521,,2242.3,1921.3,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.34098667,34.17847952,,,,8.039514197,,2255.8,1931,
6/21/18,Pacific,American Samoa,Swains Island,1,29.34186932,35.05136342,,,,8.054948331,,2307,1960.1,
3/14/08,Pacific,American Samoa,Rose Atoll,2,29.3444,34.983,,,,8.086340569,,2278.2,1914.6,
3/14/08,Pacific,American Samoa,Rose Atoll,2,29.3444,34.9993,,,,8.100568141,,2287.1,1912.8,
3/14/08,Pacific,American Samoa,Rose Atoll,2,29.3444,34.9993,,,,8.104134849,,2288.8,1912,
4/6/12,Pacific,American Samoa,Tutuila,0.9,29.3453,35.349,,,,8.040662281,,2305.1,1965.1,
8/9/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.34548832,34.03954431,,,,8.033026052,,2237.2,1919.3,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,12.95062963,29.34588444,33.80789444,,,,8.033142309,,2250.1,1932.4,
8/12/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.34588444,34.20648203,,,,8.046490421,,2249.3,1920.6,
5/1/11,Pacific,Guam and Marianas Islands,Rota,0.9,29.3495,34.473,,,,8.045079627,,2259.3,1928.3,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,12.59189259,29.35231074,33.95934333,,,,8.01231811,,2240.6,1935.1,
8/11/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.35231074,34.18509029,,,,8.021695664,,2236.6,1924.4,
8/9/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.35284706,34.07113529,,,,8.028969509,,2236.6,1920.9,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,13.26522222,29.35336556,32.21057852,,,,8.053572075,,2242.4,1925.8,
4/21/19,Pacific,Hawaiian Archipelago,Maui,1,29.35336556,34.54473082,,,,7.989536248,,2272.2,1973,
3/14/08,Pacific,American Samoa,Rose Atoll,12.8,29.3546,35.0221,,,,8.092234806,,2287.7,1918.4,
3/12/10,Pacific,American Samoa,Ta'u,0.9,29.355,35.2487899,,,,8.049785186,,2326.7,1979.3,
3/6/15,Pacific,American Samoa,Tutuila,15.2,29.355,34.8898,,,,8.024057723,,2266.7,1944.3,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,12.78471852,29.35628296,32.68305778,,,,8.044094181,,2252.2,1936.5,
4/21/19,Pacific,Hawaiian Archipelago,Maui,1,29.35628296,34.62345714,,,,7.981988004,,2280.2,1984.1,
4/3/12,Pacific,American Samoa,Tutuila,0.9,29.3582,35.485,,,,8.060459581,,2325,1968.9,
4/20/12,Pacific,American Samoa,Rose Atoll,9.1,29.359,35.466,,,,8.046751802,,2328.2,1980.6,
8/8/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.37210476,34.06455952,,,,8.031708338,,2239.8,1922,
6/20/18,Pacific,American Samoa,Swains Island,2,29.37713333,34.91752778,,,,8.059765565,,2310.9,1961.2,
6/20/18,Pacific,American Samoa,Swains Island,2,29.37713333,34.91752778,,,,8.065099546,,2314,1960.5,
8/3/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.38009063,34.26955014,,,,8.042883213,,2252.3,1924.7,
6/19/18,Pacific,American Samoa,Swains Island,1,29.381517,34.99437267,,,,8.058625851,,2304.3,1955.4,
3/13/10,Pacific,American Samoa,Ta'u,13.7,29.3822,35.48376306,,,,8.056000436,,2332.5,1978,
4/20/12,Pacific,American Samoa,Rose Atoll,0.9,29.3871,35.441,,,,8.05595884,,2327.4,1974,
2/28/15,Pacific,American Samoa,Tutuila,14.6,29.3872,34.9303,,,,8.053715598,,2295.2,1950.6,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.39139458,34.31092542,,,,8.039396572,,2255.4,1929.2,
4/23/12,Pacific,American Samoa,Ta'u,13.1,29.3938,35.325,,,,8.049318898,,2321.1,1973.3,
8/4/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.39406477,34.00230178,,,,8.069991521,,2188.6,1853,
3/21/12,Pacific,American Samoa,Swains Island,0.9,29.3943,35.437,,,,8.068881801,,2333.4,1970.8,
4/20/12,Pacific,American Samoa,Rose Atoll,13.1,29.3945,35.449,,,,8.051418822,,2324.9,1974.3,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,13.7,29.3958,35.42,,,,8.068139783,,2315.7,1955.4,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,15.8,29.3968,35.414,,,,8.076389542,,2325.3,1958.4,
3/12/10,Pacific,American Samoa,Ta'u,13.7,29.3996,35.59819982,,,,8.056945281,,2342.2,1984.9,
8/9/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.4039208,34.16494312,,,,8.038058244,,2243.3,1920.2,
4/20/12,Pacific,American Samoa,Rose Atoll,13.1,29.4053,35.467,,,,8.05334641,,2331.1,1978.4,
3/13/10,Pacific,American Samoa,Ta'u,13.7,29.4076,35.5897574,,,,8.060169787,,2343,1983.4,
9/4/19,Pacific,Hawaiian Archipelago,Kure Atoll,1,29.41101315,35.48857669,,,,8.051650145,,2321,1970.5,
2/27/10,Pacific,American Samoa,Tutuila,0.9,29.4122,35.41038127,,,,8.053185265,,2297.2,1948.9,
9/1/19,Pacific,Hawaiian Archipelago,Lisianski Island,1,29.41258066,35.61859472,,,,7.920074971,,2217.8,1954.8,
3/12/10,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.4172,35.67851675,,,,8.048570706,,2339.4,1987.3,
6/22/18,Pacific,American Samoa,Swains Island,1,29.42147375,35.07469125,,,,8.057738496,,2294.4,1946.1,
4/22/12,Pacific,American Samoa,Ta'u,0.9,29.4232,35.348,,,,8.056698606,,2322.6,1969.7,
6/21/18,Pacific,American Samoa,Swains Island,1,29.42512022,34.95273258,,,,8.066073035,,2295.1,1942.3,
6/16/17,Pacific,Guam and Marianas Islands,Pagan,12.2,29.42610074,34.69186568,,,,8.027555325,,2279.3,1954.4,
6/16/17,Pacific,Guam and Marianas Islands,Pagan,13.7,29.42610074,34.69186568,,,,8.030097528,,2282.5,1955.7,
4/23/12,Pacific,American Samoa,Ta'u,12.2,29.4267,35.312,,,,8.056088124,,2317.5,1965.5,
3/4/10,Pacific,American Samoa,Rose Atoll,13.7,29.4273,35.83196386,,,,8.049496731,,2353.2,1997.4,
3/14/10,Pacific,American Samoa,Ta'u,13.7,29.4279,35.5872051,,,,8.034580048,,2345.5,2002.2,
6/20/18,Pacific,American Samoa,Swains Island,1,29.42840306,35.02867228,,,,8.0637425,,2309.3,1955.8,
8/5/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,2,29.43082353,34.13270588,,,,8.039004288,,2242.4,1918.8,
8/5/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,2,29.43082353,34.13270588,,,,8.045434673,,2244.8,1917,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,14.6,29.4311,35.374,,,,8.046709987,,2312.3,1966.3,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,14.6,29.4311,35.377,,,,8.054768118,,2316.7,1965,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,14.6,29.4311,35.379,,,,8.071873347,,2314.2,1951.6,
4/22/12,Pacific,American Samoa,Ta'u,14.9,29.4332,35.378,,,,8.058265932,,2323.4,1968.7,
4/23/12,Pacific,American Samoa,Ta'u,0.9,29.4334,35.297,,,,8.05968667,,2320,1965.7,
4/28/15,Pacific,Pacific Remote Islands Area,Kingman Reef,7.6,29.43495,34.5714,,,,8.034477648,,2219.8,1897.7,
3/12/10,Pacific,American Samoa,Ofu and Olosega Islands,14.3,29.4355,35.66084065,,,,8.051649734,,2337.6,1983.5,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.4399,35.381,,,,8.058983786,,2312.5,1958.8,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.4399,35.387,,,,8.062899401,,2312.9,1956.4,
4/26/12,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.4399,35.392,,,,8.065848521,,2313.1,1954.6,
2/26/06,Pacific,American Samoa,Tutuila,1,29.4423,34.6166,,,,8.061537895,,2252.1,1909.5,
2/19/06,Pacific,American Samoa,Tutuila,1,29.4431,34.7578,,,,8.069377861,,2283.5,1931.3,
4/22/12,Pacific,American Samoa,Ta'u,12.8,29.4432,35.365,,,,8.063753952,,2320.1,1962.2,
2/26/06,Pacific,American Samoa,Tutuila,1,29.4438,34.5641,,,,8.06912822,,2265.8,1917.3,
4/20/12,Pacific,American Samoa,Rose Atoll,0.9,29.447,35.436,,,,8.056930921,,2329,1974.2,
2/20/10,Pacific,American Samoa,Tutuila,0.9,29.4471,35.41646281,,,,8.043378243,,2315.4,1971.1,
8/5/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.44846786,34.15689643,,,,8.035319687,,2225.9,1905.9,
4/19/12,Pacific,American Samoa,Rose Atoll,14.3,29.4509,35.457,,,,8.06310331,,2329.9,1970.5,
8/11/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.45280863,34.17259176,,,,8.021106844,,2229,1917.1,
4/20/12,Pacific,American Samoa,Rose Atoll,0.9,29.4546,35.438,,,,8.059113527,,2332,1975.4,
3/29/15,Pacific,American Samoa,Tutuila,14.9,29.45517,34.89754,,,,8.033064964,,2279.5,1949.2,
4/23/12,Pacific,American Samoa,Ta'u,13.1,29.4562,35.353,,,,8.071089313,,2318.4,1955.8,
3/20/10,Pacific,American Samoa,Ta'u,0.9,29.4585,35.51320096,,,,8.032773793,,2333.8,1993.4,
8/6/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.45964091,34.26064545,,,,8.028276897,,2234.4,1916.9,
8/10/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.45994074,34.27160741,,,,8.047271238,,2248.7,1918,
8/4/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.46174079,34.38149079,,,,8.031958396,,2256.1,1933.2,
3/2/15,Pacific,American Samoa,Tutuila,13.1,29.4682,34.9472,,,,8.034462144,,2289,1956.4,
3/2/10,Pacific,American Samoa,Rose Atoll,10.7,29.4686,35.79992984,,,,8.034466784,,2338.3,1993.8,
4/23/12,Pacific,American Samoa,Ta'u,0.9,29.4703,35.301,,,,8.058256321,,2323.3,1969.2,
4/24/12,Pacific,American Samoa,Ofu and Olosega Islands,11.3,29.4745,35.335,,,,8.076048688,,2316.5,1950.8,
2/28/06,Pacific,American Samoa,Ofu and Olosega Islands,1,29.4783,34.6126,,,,8.100967159,,2245.3,1877.7,
3/19/10,Pacific,American Samoa,Ofu and Olosega Islands,13.1,29.4865,35.53989462,,,,8.023260214,,2321.5,1987.8,
3/5/06,Pacific,American Samoa,Rose Atoll,1,29.4875,34.9261,,,,8.086491788,,2302.8,1935.4,
3/5/06,Pacific,American Samoa,Rose Atoll,1,29.4875,34.9261,,,,8.087542115,,2303.7,1935.4,
2/19/06,Pacific,American Samoa,Tutuila,1,29.488,34.7299,,,,8.076606053,,2287.6,1930,
3/20/10,Pacific,American Samoa,Ta'u,13.4,29.4888,35.63197266,,,,8.014581389,,2334.3,2004,
5/20/17,Pacific,Guam and Marianas Islands,Saipan,0.9,29.4911,34.4937,,,,8.060667801,,2252.7,1911.1,
4/23/12,Pacific,American Samoa,Ta'u,14,29.4914,35.295,,,,8.054928116,,2316.6,1965,
4/6/12,Pacific,American Samoa,Tutuila,0.9,29.4933,35.238,,,,8.070942432,,2305.8,1945.6,
3/18/10,Pacific,American Samoa,Swains Island,0.9,29.4945,35.38880292,,,,8.044928746,,2315,1969.5,
4/21/12,Pacific,American Samoa,Rose Atoll,9.1,29.495,35.472,,,,8.062469657,,2323.9,1965.1,
3/6/06,Pacific,American Samoa,Rose Atoll,1,29.4966,35.0582,,,,8.070334303,,2298.3,1940.8,
4/3/12,Pacific,American Samoa,Tutuila,0.9,29.4985,35.409,,,,8.064828077,,2322,1962.5,
8/10/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.50038466,34.2789135,,,,8.024408948,,2243.7,1927.1,
3/17/10,Pacific,American Samoa,Swains Island,0.9,29.5016,35.37899526,,,,8.035546619,,2320.2,1980.2,
3/20/10,Pacific,American Samoa,Ta'u,0.9,29.5049,35.52007035,,,,8.023965056,,2318.1,1984.5,
2/27/06,Pacific,American Samoa,Ofu and Olosega Islands,1,29.506,34.616,,,,8.078360555,,2276.6,1919.9,
6/20/18,Pacific,American Samoa,Swains Island,1,29.5066,35.037,,,,8.0627422,,2298.5,1946,
6/21/18,Pacific,American Samoa,Swains Island,1,29.50891667,35.04396667,,,,8.048665374,,2302.2,1958.3,
4/22/12,Pacific,American Samoa,Ta'u,0.9,29.5112,35.336,,,,8.069424048,,2315.1,1953.9,
2/24/10,Pacific,American Samoa,Tutuila,0.9,29.5115,35.08476751,,,,8.005047011,,2297.1,1980.7,
3/4/15,Pacific,American Samoa,Tutuila,15.5,29.5136,34.9155,,,,8.030240696,,2288.3,1958.2,
4/23/12,Pacific,American Samoa,Ta'u,13.4,29.5188,35.315,,,,8.070026897,,2319.1,1956.9,
2/20/06,Pacific,American Samoa,Tutuila,1,29.5223,34.6659,,,,8.070683037,,2286.3,1932.9,
6/21/18,Pacific,American Samoa,Swains Island,1,29.53116868,35.05039559,,,,8.064172256,,2299.6,1945.7,
4/25/12,Pacific,American Samoa,Ofu and Olosega Islands,15.2,29.5319,35.372,,,,8.075875368,,2320.4,1953.5,
8/7/18,Pacific,Pacific Remote Islands Area,Palmyra Atoll,1,29.53394706,34.32427647,,,,8.037949352,,2259,1931.9,
4/24/12,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.5343,35.341,,,,8.077904057,,2322.9,1954.9,
4/24/12,Pacific,American Samoa,Ofu and Olosega Islands,13.1,29.5401,35.336,,,,8.069975843,,2314.7,1952.6,
3/28/15,Pacific,American Samoa,Tutuila,14.9,29.55293,34.8404,,,,8.024104004,,2283.7,1958.1,
9/5/19,Pacific,Hawaiian Archipelago,Pearl and Hermes Atoll,1,29.5537603,35.4881352,,,,7.95737419,,2298.3,2007,
4/20/12,Pacific,American Samoa,Rose Atoll,0.9,29.5548,35.454,,,,8.047035124,,2325.4,1976.3,
3/12/10,Pacific,American Samoa,Ta'u,0.9,29.555,35.62235082,,,,8.075206809,,2338.7,1968.1,
4/25/12,Pacific,American Samoa,Ofu and Olosega Islands,12.5,29.5561,35.337,,,,8.071878709,,2316.2,1952.5,
3/13/08,Pacific,American Samoa,Rose Atoll,2.2,29.5576,34.9565,,,,8.122981121,,2283.9,1893.1,
3/6/06,Pacific,American Samoa,Rose Atoll,1,29.5577,35.0413,,,,8.065379552,,2299,1944.2,
3/14/10,Pacific,American Samoa,Ta'u,0.9,29.5609,35.56973245,,,,8.034087233,,2342.2,1998.7,
3/27/15,Pacific,American Samoa,Tutuila,0.9,29.5637,34.5038,,,,8.048886611,,2273,1935.9,
6/1/17,Pacific,Guam and Marianas Islands,Pagan,0.9,29.5683,34.7696,,,,8.02487172,,2280.2,1955.2,
6/16/17,Pacific,Guam and Marianas Islands,Pagan,13.7,29.57033556,34.6869737,,,,8.022606096,,2274,1951.4,
6/16/17,Pacific,Guam and Marianas Islands,Pagan,12.2,29.57033556,34.6869737,,,,8.0273154,,2275.9,1950.2,
4/21/12,Pacific,American Samoa,Rose Atoll,0.9,29.5731,35.45,,,,8.064472254,,2333.3,1971.8,
3/1/15,Pacific,American Samoa,Tutuila,13.7,29.583,34.8993,,,,8.044774315,,2275.4,1937,
4/25/12,Pacific,American Samoa,Ofu and Olosega Islands,14.3,29.5872,35.342,,,,8.063135458,,2315.9,1957.6,
3/17/10,Pacific,American Samoa,Swains Island,13.7,29.593,35.35938122,,,,8.057852468,,2321,1965.5,
4/21/12,Pacific,American Samoa,Rose Atoll,13.1,29.5944,35.472,,,,8.063825777,,2335.8,1973.8,
3/4/10,Pacific,American Samoa,Rose Atoll,13.7,29.5956,35.82410233,,,,8.061736314,,2357.5,1991.5,
9/5/19,Pacific,Hawaiian Archipelago,Pearl and Hermes Atoll,1,29.59748672,35.48809065,,,,7.971566504,,2280.1,1981.7,
8/10/18,Pacific,Pacific Remote Islands Area,Kingman Reef,1,29.59982917,34.22386667,,,,8.034731368,,2242.1,1918.9,
3/12/10,Pacific,American Samoa,Ofu and Olosega Islands,0.9,29.6021,35.58799042,,,,8.072457159,,2296.4,1932.3,
3/2/15,Pacific,American Samoa,Tutuila,13.7,29.6057,34.9105,,,,7.996375885,,2274.1,1965.4,
