#,Date-Time (MST),Ch: 1 - Temperature   (°F),Ch: 1 - Temperature Max : Max (°F),Ch: 1 - Temperature Min : Min (°F),Ch: 1 - Temperature Avg : Avg (°F),Ch: 1 - Temperature Std Dev : Std Dev (°F),Ch: 2 - Millivolts   (mv),Ch: 2 - Millivolts Max : Max (mv),Ch: 2 - Millivolts Min : Min (mv),Ch: 2 - Millivolts Avg : Avg (mv),Ch: 2 - Millivolts Std Dev : Std Dev (mv),Ch: 3 - pH   (pH),Ch: 3 - pH Max : Max (pH),Ch: 3 - pH Min : Min (pH),Ch: 3 - pH Avg : Avg (pH),Ch: 3 - pH Std Dev : Std Dev (pH),Button Down,Host Connected,Button Up,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
313,04/23/2023 22:00:00,76.59,76.68,76.59,76.68,0.11,-80.27,-79.88,-80.27,-80.03,0.20,8.13,8.13,8.12,8.12,0.00,,,,,,,,
314,04/23/2023 22:15:00,76.51,76.59,76.51,76.59,0.07,-80.05,-79.66,-80.05,-79.81,0.20,8.12,8.12,8.12,8.12,0.00,,,,,,,,
315,04/23/2023 22:30:00,76.46,76.55,76.46,76.55,0.11,-79.85,-79.47,-79.85,-79.60,0.20,8.12,8.12,8.11,8.11,0.00,,,,,,,,
316,04/23/2023 22:45:00,76.37,76.46,76.37,76.46,0.07,-79.66,-79.28,-79.66,-79.42,0.19,8.12,8.12,8.11,8.11,0.00,,,,,,,,
317,04/23/2023 23:00:00,76.28,76.42,76.28,76.37,0.09,-79.49,-79.10,-79.49,-79.24,0.20,8.11,8.11,8.10,8.11,0.00,,,,,,,,
318,04/23/2023 23:15:00,76.24,76.33,76.24,76.33,0.13,-79.35,-78.91,-79.35,-79.06,0.23,8.11,8.11,8.10,8.10,0.00,,,,,,,,
319,04/23/2023 23:30:00,76.21,76.28,76.21,76.28,0.11,-79.13,-78.74,-79.13,-78.88,0.20,8.11,8.11,8.10,8.10,0.00,,,,,,,,
320,04/23/2023 23:45:00,76.21,76.24,76.21,76.24,0.02,-79.02,-78.61,-79.02,-78.75,0.22,8.10,8.10,8.10,8.10,0.00,,,,,,,,
321,04/24/2023 00:00:00,76.15,76.21,76.15,76.21,0.05,-78.92,-78.50,-78.92,-78.64,0.23,8.10,8.10,8.09,8.10,0.00,,,,,,,,
322,04/24/2023 00:15:00,76.15,76.21,76.15,76.21,0.05,-78.89,-78.41,-78.89,-78.56,0.28,8.10,8.10,8.09,8.09,0.01,,,,,,,,
323,04/24/2023 00:30:00,76.12,76.15,76.12,76.15,0.05,-78.78,-78.36,-78.78,-78.50,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
324,04/24/2023 00:45:00,76.06,76.15,76.06,76.15,0.11,-78.69,-78.25,-78.69,-78.41,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
325,04/24/2023 01:00:00,76.03,76.06,76.03,76.06,0.01,-78.55,-78.13,-78.55,-78.28,0.22,8.09,8.09,8.09,8.09,0.00,,,,,,,,
326,04/24/2023 01:15:00,75.99,76.03,75.99,76.03,0.04,-78.49,-78.06,-78.49,-78.21,0.23,8.09,8.09,8.08,8.09,0.00,,,,,,,,
327,04/24/2023 01:30:00,75.94,75.99,75.94,75.99,0.01,-78.42,-77.99,-78.42,-78.13,0.25,8.09,8.09,8.08,8.09,0.01,,,,,,,,
328,04/24/2023 01:45:00,75.90,75.94,75.90,75.94,0.00,-78.35,-77.92,-78.35,-78.06,0.23,8.09,8.09,8.08,8.09,0.00,,,,,,,,
329,04/24/2023 02:00:00,75.85,75.90,75.85,75.90,0.04,-78.28,-77.83,-78.28,-77.99,0.25,8.09,8.09,8.08,8.08,0.01,,,,,,,,
330,04/24/2023 02:15:00,75.81,75.90,75.81,75.90,0.10,-78.24,-77.80,-78.24,-77.96,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
331,04/24/2023 02:30:00,75.78,75.85,75.78,75.85,0.09,-78.22,-77.75,-78.22,-77.91,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
332,04/24/2023 02:45:00,75.78,75.81,75.78,75.81,0.06,-78.19,-77.72,-78.19,-77.88,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
333,04/24/2023 03:00:00,75.72,75.78,75.72,75.78,0.03,-78.13,-77.69,-78.13,-77.85,0.23,8.09,8.09,8.08,8.08,0.01,,,,,,,,
334,04/24/2023 03:15:00,75.63,75.72,75.63,75.72,0.09,-78.08,-77.64,-78.08,-77.80,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
335,04/24/2023 03:30:00,75.60,75.69,75.60,75.69,0.12,-78.06,-77.60,-78.06,-77.75,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
336,04/24/2023 03:45:00,75.54,75.60,75.54,75.60,0.01,-78.00,-77.55,-78.00,-77.71,0.25,8.08,8.08,8.08,8.08,0.01,,,,,,,,
337,04/24/2023 04:00:00,75.51,75.54,75.51,75.54,0.01,-77.96,-77.52,-77.96,-77.67,0.23,8.08,8.08,8.07,8.08,0.01,,,,,,,,
338,04/24/2023 04:15:00,75.51,75.54,75.51,75.54,0.07,-77.91,-77.49,-77.91,-77.63,0.23,8.08,8.08,8.07,8.08,0.00,,,,,,,,
339,04/24/2023 04:30:00,75.47,75.51,75.47,75.51,0.04,-77.88,-77.44,-77.88,-77.60,0.23,8.08,8.08,8.07,8.08,0.01,,,,,,,,
340,04/24/2023 04:45:00,75.47,75.51,75.47,75.51,0.04,-77.85,-77.41,-77.85,-77.55,0.25,8.08,8.08,8.07,8.08,0.01,,,,,,,,
341,04/24/2023 05:00:00,75.47,75.51,75.47,75.51,0.04,-77.83,-77.38,-77.83,-77.52,0.27,8.08,8.08,8.07,8.08,0.01,,,,,,,,
342,04/24/2023 05:15:00,75.47,75.51,75.47,75.51,0.04,-77.77,-77.35,-77.77,-77.50,0.22,8.08,8.08,8.07,8.07,0.00,,,,,,,,
343,04/24/2023 05:30:00,75.47,75.51,75.47,75.51,0.04,-77.77,-77.33,-77.77,-77.47,0.25,8.08,8.08,8.07,8.07,0.01,,,,,,,,
344,04/24/2023 05:45:00,75.47,75.51,75.47,75.51,0.04,-77.72,-77.28,-77.72,-77.42,0.25,8.08,8.08,8.07,8.07,0.01,,,,,,,,
345,04/24/2023 06:00:00,75.47,75.51,75.47,75.51,0.04,-77.67,-77.22,-77.67,-77.38,0.25,8.08,8.08,8.07,8.07,0.01,,,,,,,,
346,04/24/2023 06:15:00,75.42,75.47,75.42,75.47,0.02,-77.67,-77.19,-77.67,-77.36,0.27,8.08,8.08,8.07,8.07,0.01,,,,,,,,
347,04/24/2023 06:30:00,75.42,75.47,75.42,75.47,0.02,-77.74,-77.24,-77.74,-77.39,0.28,8.08,8.08,8.07,8.07,0.01,,,,,,,,
348,04/24/2023 06:45:00,75.38,75.42,75.38,75.42,0.00,-77.86,-77.31,-77.86,-77.50,0.30,8.08,8.08,8.07,8.07,0.01,,,,,,,,
349,04/24/2023 07:00:00,75.38,75.42,75.38,75.42,0.00,-77.99,-77.42,-77.99,-77.63,0.30,8.08,8.08,8.07,8.08,0.01,,,,,,,,
350,04/24/2023 07:15:00,75.33,75.38,75.33,75.38,0.04,-78.27,-77.63,-78.27,-77.86,0.34,8.09,8.09,8.08,8.08,0.01,,,,,,,,
351,04/24/2023 07:30:00,75.33,75.38,75.33,75.38,0.04,-78.64,-77.92,-78.64,-78.21,0.38,8.10,8.10,8.08,8.09,0.01,,,,,,,,
352,04/24/2023 07:45:00,75.38,75.38,75.38,75.38,0.04,-79.06,-78.31,-79.06,-78.60,0.41,8.11,8.11,8.09,8.10,0.01,,,,,,,,
353,04/24/2023 08:00:00,75.47,75.47,75.42,75.42,0.07,-79.86,-78.78,-79.86,-79.21,0.56,8.12,8.12,8.10,8.11,0.01,,,,,,,,
354,04/24/2023 08:15:00,75.54,75.54,75.51,75.51,0.10,-80.71,-79.71,-80.71,-80.11,0.52,8.14,8.14,8.12,8.13,0.01,,,,,,,,
355,04/24/2023 08:30:00,75.63,75.63,75.60,75.60,0.08,-81.61,-80.53,-81.61,-80.99,0.55,8.16,8.16,8.14,8.14,0.01,,,,,,,,
356,04/24/2023 08:45:00,75.81,75.81,75.72,75.72,0.09,-82.53,-81.50,-82.53,-81.94,0.53,8.18,8.18,8.15,8.16,0.01,,,,,,,,
357,04/24/2023 09:00:00,75.94,75.94,75.85,75.90,0.10,-83.44,-82.42,-83.44,-82.86,0.52,8.19,8.19,8.17,8.18,0.01,,,,,,,,
358,04/24/2023 09:15:00,76.12,76.12,76.03,76.06,0.07,-84.42,-83.35,-84.42,-83.80,0.55,8.21,8.21,8.19,8.20,0.01,,,,,,,,
359,04/24/2023 09:30:00,76.33,76.33,76.24,76.24,0.09,-85.42,-84.30,-85.42,-84.83,0.56,8.23,8.23,8.21,8.22,0.01,,,,,,,,
360,04/24/2023 09:45:00,76.59,76.59,76.42,76.51,0.15,-86.64,-85.32,-86.64,-85.88,0.67,8.26,8.26,8.23,8.24,0.01,,,,,,,,
361,04/24/2023 10:00:00,76.89,76.89,76.73,76.82,0.17,-87.86,-86.61,-87.86,-87.14,0.64,8.28,8.28,8.25,8.27,0.01,,,,,,,,
362,04/24/2023 10:15:00,77.07,77.07,77.04,77.04,0.08,-88.77,-87.96,-88.77,-88.24,0.45,8.30,8.30,8.28,8.29,0.01,,,,,,,,
363,04/24/2023 10:30:00,77.25,77.25,77.16,77.20,0.12,-89.61,-88.60,-89.61,-89.05,0.52,8.31,8.31,8.29,8.30,0.01,,,,,,,,
364,04/24/2023 10:45:00,77.47,77.47,77.38,77.38,0.08,-90.57,-89.42,-90.57,-89.92,0.58,8.33,8.33,8.31,8.32,0.01,,,,,,,,
365,04/24/2023 11:00:00,77.68,77.68,77.56,77.59,0.07,-91.46,-90.46,-91.46,-90.86,0.52,8.35,8.35,8.33,8.34,0.01,,,,,,,,
366,04/24/2023 11:15:00,77.90,77.90,77.77,77.81,0.13,-92.41,-91.25,-92.41,-91.75,0.59,8.37,8.37,8.35,8.36,0.01,,,,,,,,
367,04/24/2023 11:30:00,78.17,78.17,78.03,78.08,0.13,-93.03,-92.14,-93.03,-92.49,0.47,8.38,8.38,8.36,8.37,0.01,,,,,,,,
368,04/24/2023 11:45:00,78.39,78.39,78.26,78.30,0.12,-93.82,-92.78,-93.82,-93.24,0.52,8.39,8.40,8.37,8.38,0.01,,,,,,,,
369,04/24/2023 12:00:00,78.69,78.69,78.51,78.60,0.17,-94.58,-93.75,-94.58,-94.07,0.44,8.41,8.41,8.39,8.40,0.01,,,,,,,,
370,04/24/2023 12:15:00,78.87,78.87,78.73,78.78,0.13,-95.24,-94.33,-95.24,-94.71,0.47,8.42,8.42,8.40,8.41,0.01,,,,,,,,
371,04/24/2023 12:30:00,78.87,78.91,78.87,78.87,0.04,-95.39,-94.91,-95.39,-95.10,0.25,8.43,8.43,8.42,8.42,0.01,,,,,,,,
372,04/24/2023 12:45:00,79.00,79.00,78.94,78.94,0.11,-95.85,-95.27,-95.85,-95.47,0.31,8.43,8.43,8.42,8.43,0.01,,,,,,,,
373,04/24/2023 13:00:00,79.09,79.09,79.03,79.03,0.09,-96.13,-95.36,-96.13,-95.63,0.42,8.44,8.44,8.42,8.43,0.01,,,,,,,,
374,04/24/2023 13:15:00,79.21,79.21,79.12,79.12,0.14,-96.49,-95.71,-96.49,-95.99,0.42,8.45,8.45,8.43,8.44,0.01,,,,,,,,
375,04/24/2023 13:30:00,79.30,79.39,79.27,79.30,0.10,-96.33,-95.82,-96.33,-96.05,0.25,8.44,8.44,8.43,8.44,0.01,,,,,,,,
376,04/24/2023 13:45:00,79.27,79.34,79.27,79.30,0.10,-96.39,-95.80,-96.39,-96.07,0.30,8.44,8.44,8.43,8.44,0.01,,,,,,,,
377,04/24/2023 14:00:00,79.09,79.21,79.09,79.18,0.08,-95.86,-95.46,-95.86,-95.60,0.22,8.43,8.43,8.43,8.43,0.00,,,,,,,,
378,04/24/2023 14:15:00,78.91,79.03,78.91,79.00,0.12,-95.36,-95.27,-95.36,-95.30,0.05,8.42,8.42,8.42,8.42,0.00,,,,,,,,
379,04/24/2023 14:30:00,78.73,78.87,78.73,78.82,0.09,-95.16,-94.72,-95.16,-94.92,0.22,8.42,8.42,8.41,8.42,0.00,,,,,,,,
380,04/24/2023 14:45:00,78.48,78.64,78.48,78.57,0.20,-94.32,-94.24,-94.32,-94.25,0.05,8.40,8.40,8.40,8.40,0.00,,,,,,,,
381,04/24/2023 15:00:00,78.26,78.42,78.26,78.33,0.16,-93.77,-93.52,-93.77,-93.67,0.13,8.39,8.39,8.39,8.39,0.00,,,,,,,,
382,04/24/2023 15:15:00,78.03,78.21,78.03,78.12,0.16,-93.19,-93.02,-93.19,-93.11,0.08,8.38,8.38,8.38,8.38,0.00,,,,,,,,
383,04/24/2023 15:30:00,77.81,77.99,77.81,77.90,0.17,-92.52,-92.33,-92.52,-92.46,0.09,8.37,8.37,8.37,8.37,0.00,,,,,,,,
384,04/24/2023 15:45:00,77.59,77.77,77.59,77.68,0.19,-91.97,-91.72,-91.97,-91.86,0.13,8.36,8.36,8.35,8.36,0.00,,,,,,,,
385,04/24/2023 16:00:00,77.47,77.59,77.47,77.56,0.10,-91.38,-91.10,-91.38,-91.28,0.16,8.35,8.35,8.34,8.35,0.00,,,,,,,,
386,04/24/2023 16:15:00,77.29,77.41,77.29,77.38,0.08,-90.80,-90.60,-90.80,-90.74,0.11,8.34,8.34,8.33,8.34,0.00,,,,,,,,
387,04/24/2023 16:30:00,77.11,77.25,77.11,77.20,0.12,-90.36,-90.13,-90.36,-90.27,0.13,8.33,8.33,8.32,8.33,0.00,,,,,,,,
388,04/24/2023 16:45:00,76.98,77.11,76.98,77.07,0.12,-89.91,-89.57,-89.91,-89.72,0.17,8.32,8.32,8.31,8.32,0.00,,,,,,,,
389,04/24/2023 17:00:00,76.86,76.98,76.86,76.95,0.11,-89.30,-89.10,-89.30,-89.19,0.09,8.31,8.31,8.30,8.31,0.00,,,,,,,,
390,04/24/2023 17:15:00,76.82,76.86,76.82,76.86,0.00,-88.80,-88.52,-88.80,-88.69,0.14,8.30,8.30,8.29,8.30,0.00,,,,,,,,
391,04/24/2023 17:30:00,76.77,76.82,76.77,76.82,0.04,-88.38,-88.07,-88.38,-88.22,0.16,8.29,8.29,8.28,8.29,0.00,,,,,,,,
392,04/24/2023 17:45:00,76.77,76.77,76.77,76.77,0.02,-87.89,-87.58,-87.89,-87.72,0.16,8.28,8.28,8.27,8.28,0.00,,,,,,,,
393,04/24/2023 18:00:00,76.73,76.77,76.73,76.77,0.02,-87.11,-87.11,-87.27,-87.19,0.08,8.26,8.27,8.26,8.27,0.00,,,,,,,,
394,04/24/2023 18:15:00,76.77,76.82,76.77,76.77,0.02,-86.47,-86.25,-86.47,-86.39,0.11,8.25,8.25,8.25,8.25,0.00,,,,,,,,
395,04/24/2023 18:30:00,76.82,76.86,76.82,76.86,0.00,-85.97,-85.75,-85.97,-85.88,0.11,8.24,8.24,8.24,8.24,0.00,,,,,,,,
396,04/24/2023 18:45:00,76.86,76.89,76.86,76.86,0.00,-85.46,-85.22,-85.46,-85.36,0.11,8.23,8.23,8.23,8.23,0.00,,,,,,,,
397,04/24/2023 19:00:00,76.89,76.89,76.89,76.89,0.03,-84.96,-84.71,-84.96,-84.85,0.13,8.22,8.22,8.22,8.22,0.00,,,,,,,,
398,04/24/2023 19:15:00,76.89,76.95,76.89,76.95,0.04,-84.42,-84.16,-84.42,-84.30,0.13,8.21,8.21,8.21,8.21,0.00,,,,,,,,
399,04/24/2023 19:30:00,76.89,76.95,76.89,76.95,0.04,-83.88,-83.64,-83.88,-83.77,0.11,8.20,8.20,8.19,8.20,0.00,,,,,,,,
400,04/24/2023 19:45:00,76.89,76.95,76.89,76.95,0.04,-83.36,-83.13,-83.36,-83.24,0.11,8.19,8.19,8.18,8.19,0.00,,,,,,,,
401,04/24/2023 20:00:00,76.89,76.95,76.89,76.95,0.04,-82.92,-82.61,-82.92,-82.78,0.16,8.18,8.18,8.17,8.18,0.00,,,,,,,,
402,04/24/2023 20:15:00,76.89,76.95,76.89,76.95,0.04,-82.44,-82.00,-82.44,-82.25,0.22,8.17,8.17,8.16,8.17,0.00,,,,,,,,
403,04/24/2023 20:30:00,76.89,76.95,76.89,76.95,0.04,-82.08,-81.80,-82.08,-81.92,0.14,8.16,8.16,8.16,8.16,0.00,,,,,,,,
404,04/24/2023 20:45:00,76.86,76.89,76.86,76.89,0.03,-81.74,-81.42,-81.74,-81.56,0.16,8.16,8.16,8.15,8.15,0.00,,,,,,,,
405,04/24/2023 21:00:00,76.82,76.89,76.82,76.89,0.10,-81.10,-81.06,-81.21,-81.13,0.08,8.14,8.15,8.14,8.14,0.00,,,,,,,,
406,04/24/2023 21:15:00,76.77,76.82,76.77,76.82,0.04,-80.49,-80.30,-80.49,-80.39,0.09,8.13,8.13,8.13,8.13,0.00,,,,,,,,
407,04/24/2023 21:30:00,76.68,76.77,76.68,76.77,0.09,-80.02,-79.55,-80.02,-79.80,0.23,8.12,8.12,8.11,8.12,0.00,,,,,,,,
408,04/24/2023 21:45:00,76.59,76.68,76.59,76.68,0.11,-79.08,-79.08,-79.63,-79.30,0.30,8.10,8.11,8.10,8.11,0.01,,,,,,,,
409,04/24/2023 22:00:00,76.55,76.64,76.55,76.64,0.08,-79.42,-78.78,-79.42,-79.21,0.36,8.11,8.11,8.10,8.11,0.01,,,,,,,,
410,04/24/2023 22:15:00,76.51,76.55,76.51,76.55,0.04,-79.53,-78.96,-79.53,-79.25,0.28,8.11,8.11,8.10,8.11,0.01,,,,,,,,
411,04/24/2023 22:30:00,76.42,76.51,76.42,76.51,0.08,-79.67,-79.00,-79.67,-79.24,0.38,8.12,8.12,8.10,8.11,0.01,,,,,,,,
412,04/24/2023 22:45:00,76.37,76.46,76.37,76.46,0.07,-79.46,-78.30,-79.46,-78.83,0.58,8.11,8.11,8.09,8.10,0.01,,,,,,,,
413,04/24/2023 23:00:00,76.33,76.42,76.33,76.42,0.11,-79.80,-79.39,-79.80,-79.52,0.23,8.12,8.12,8.11,8.11,0.00,,,,,,,,
414,04/24/2023 23:15:00,76.33,76.37,76.33,76.37,0.02,-79.61,-79.25,-79.61,-79.39,0.19,8.12,8.12,8.11,8.11,0.00,,,,,,,,
415,04/24/2023 23:30:00,76.28,76.33,76.28,76.33,0.06,-79.52,-79.08,-79.52,-79.24,0.23,8.11,8.11,8.10,8.11,0.00,,,,,,,,
416,04/24/2023 23:45:00,76.24,76.28,76.24,76.28,0.05,-79.39,-78.97,-79.39,-79.14,0.22,8.11,8.11,8.10,8.11,0.00,,,,,,,,
417,04/25/2023 00:00:00,76.21,76.24,76.21,76.24,0.02,-79.33,-78.88,-79.33,-79.05,0.23,8.11,8.11,8.10,8.10,0.00,,,,,,,,
418,04/25/2023 00:15:00,76.15,76.21,76.15,76.21,0.05,-79.21,-78.81,-79.21,-78.96,0.20,8.11,8.11,8.10,8.10,0.00,,,,,,,,
419,04/25/2023 00:30:00,76.12,76.15,76.12,76.15,0.05,-79.13,-78.77,-79.13,-78.89,0.19,8.11,8.11,8.10,8.10,0.00,,,,,,,,
420,04/25/2023 00:45:00,76.06,76.12,76.06,76.12,0.01,-79.03,-78.58,-79.03,-78.75,0.23,8.10,8.10,8.10,8.10,0.00,,,,,,,,
421,04/25/2023 01:00:00,76.03,76.06,76.03,76.06,0.01,-78.94,-78.53,-78.94,-78.67,0.22,8.10,8.10,8.09,8.10,0.00,,,,,,,,
422,04/25/2023 01:15:00,75.99,76.03,75.99,76.03,0.04,-78.88,-78.46,-78.88,-78.60,0.23,8.10,8.10,8.09,8.10,0.00,,,,,,,,
423,04/25/2023 01:30:00,75.94,75.99,75.94,75.99,0.01,-78.83,-78.39,-78.83,-78.55,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
424,04/25/2023 01:45:00,75.90,75.99,75.90,75.99,0.08,-78.77,-78.36,-78.77,-78.50,0.22,8.10,8.10,8.09,8.09,0.00,,,,,,,,
425,04/25/2023 02:00:00,75.90,75.94,75.90,75.94,0.00,-78.74,-78.30,-78.74,-78.46,0.23,8.10,8.10,8.09,8.09,0.01,,,,,,,,
426,04/25/2023 02:15:00,75.90,75.94,75.90,75.94,0.00,-78.71,-78.27,-78.71,-78.42,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
427,04/25/2023 02:30:00,75.85,75.94,75.85,75.94,0.06,-78.67,-78.25,-78.67,-78.39,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
428,04/25/2023 02:45:00,75.81,75.90,75.81,75.90,0.10,-78.60,-78.19,-78.60,-78.31,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
429,04/25/2023 03:00:00,75.81,75.85,75.81,75.85,0.02,-78.50,-78.10,-78.50,-78.25,0.22,8.09,8.09,8.09,8.09,0.00,,,,,,,,
430,04/25/2023 03:15:00,75.78,75.81,75.78,75.81,0.06,-78.39,-78.00,-78.39,-78.14,0.20,8.09,8.09,8.08,8.09,0.00,,,,,,,,
431,04/25/2023 03:30:00,75.72,75.78,75.72,75.78,0.03,-78.35,-77.92,-78.35,-78.06,0.23,8.09,8.09,8.08,8.09,0.00,,,,,,,,
432,04/25/2023 03:45:00,75.69,75.72,75.69,75.72,0.09,-78.24,-77.85,-78.24,-77.99,0.20,8.09,8.09,8.08,8.08,0.00,,,,,,,,
433,04/25/2023 04:00:00,75.63,75.69,75.63,75.69,0.05,-78.16,-77.75,-78.16,-77.91,0.20,8.09,8.09,8.08,8.08,0.00,,,,,,,,
434,04/25/2023 04:15:00,75.60,75.63,75.60,75.63,0.05,-78.06,-77.63,-78.06,-77.78,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
435,04/25/2023 04:30:00,75.54,75.60,75.54,75.60,0.01,-77.97,-77.58,-77.97,-77.72,0.20,8.08,8.08,8.08,8.08,0.00,,,,,,,,
436,04/25/2023 04:45:00,75.51,75.54,75.51,75.54,0.01,-77.91,-77.47,-77.91,-77.63,0.23,8.08,8.08,8.07,8.08,0.00,,,,,,,,
437,04/25/2023 05:00:00,75.47,75.51,75.47,75.51,0.04,-77.85,-77.41,-77.85,-77.56,0.23,8.08,8.08,8.07,8.08,0.01,,,,,,,,
438,04/25/2023 05:15:00,75.42,75.47,75.42,75.47,0.02,-77.78,-77.36,-77.78,-77.52,0.22,8.08,8.08,8.07,8.08,0.00,,,,,,,,
439,04/25/2023 05:30:00,75.38,75.42,75.38,75.42,0.00,-77.75,-77.28,-77.75,-77.44,0.27,8.08,8.08,8.07,8.07,0.01,,,,,,,,
440,04/25/2023 05:45:00,75.33,75.38,75.33,75.38,0.04,-77.71,-77.27,-77.71,-77.42,0.23,8.08,8.08,8.07,8.07,0.01,,,,,,,,
441,04/25/2023 06:00:00,75.29,75.38,75.29,75.38,0.11,-77.71,-77.25,-77.71,-77.39,0.27,8.08,8.08,8.07,8.07,0.01,,,,,,,,
442,04/25/2023 06:15:00,75.29,75.33,75.29,75.33,0.03,-77.75,-77.27,-77.75,-77.42,0.28,8.08,8.08,8.07,8.07,0.01,,,,,,,,
443,04/25/2023 06:30:00,75.29,75.33,75.29,75.33,0.03,-77.85,-77.33,-77.85,-77.50,0.28,8.08,8.08,8.07,8.08,0.01,,,,,,,,
444,04/25/2023 06:45:00,75.29,75.33,75.29,75.33,0.03,-77.97,-77.44,-77.97,-77.63,0.30,8.08,8.08,8.07,8.08,0.01,,,,,,,,
445,04/25/2023 07:00:00,75.33,75.38,75.33,75.38,0.04,-78.16,-77.58,-78.16,-77.80,0.31,8.09,8.09,8.08,8.08,0.01,,,,,,,,
446,04/25/2023 07:15:00,75.29,75.33,75.29,75.33,0.03,-78.41,-77.77,-78.41,-78.00,0.34,8.09,8.09,8.08,8.09,0.01,,,,,,,,
447,04/25/2023 07:30:00,75.33,75.38,75.33,75.38,0.11,-78.75,-78.10,-78.75,-78.33,0.36,8.10,8.10,8.09,8.09,0.01,,,,,,,,
448,04/25/2023 07:45:00,75.38,75.38,75.38,75.38,0.04,-79.19,-78.42,-79.19,-78.72,0.41,8.11,8.11,8.09,8.10,0.01,,,,,,,,
449,04/25/2023 08:00:00,75.42,75.42,75.38,75.38,0.11,-80.06,-78.91,-80.06,-79.35,0.63,8.13,8.13,8.10,8.11,0.01,,,,,,,,
450,04/25/2023 08:15:00,75.54,75.54,75.51,75.51,0.10,-80.96,-79.97,-80.96,-80.38,0.52,8.14,8.14,8.12,8.13,0.01,,,,,,,,
451,04/25/2023 08:30:00,75.72,75.72,75.63,75.63,0.11,-81.89,-80.80,-81.89,-81.27,0.56,8.16,8.16,8.14,8.15,0.01,,,,,,,,
452,04/25/2023 08:45:00,75.85,75.85,75.78,75.81,0.13,-82.77,-81.71,-82.77,-82.16,0.55,8.18,8.18,8.16,8.17,0.01,,,,,,,,
453,04/25/2023 09:00:00,76.03,76.03,75.99,75.99,0.08,-83.71,-82.67,-83.71,-83.08,0.55,8.20,8.20,8.18,8.19,0.01,,,,,,,,
454,04/25/2023 09:15:00,76.21,76.21,76.12,76.15,0.11,-84.67,-83.60,-84.67,-84.00,0.58,8.22,8.22,8.20,8.20,0.01,,,,,,,,
455,04/25/2023 09:30:00,76.42,76.42,76.28,76.33,0.13,-85.66,-84.46,-85.66,-84.97,0.61,8.24,8.24,8.21,8.22,0.01,,,,,,,,
456,04/25/2023 09:45:00,76.68,76.68,76.51,76.59,0.13,-87.27,-85.47,-87.27,-86.21,0.94,8.27,8.27,8.23,8.25,0.02,,,,,,,,
457,04/25/2023 10:00:00,76.95,76.95,76.82,76.86,0.06,-88.00,-86.97,-88.00,-87.41,0.53,8.28,8.28,8.26,8.27,0.01,,,,,,,,
458,04/25/2023 10:15:00,77.16,77.16,77.07,77.11,0.08,-89.00,-88.30,-89.00,-88.57,0.38,8.30,8.30,8.29,8.29,0.01,,,,,,,,
459,04/25/2023 10:30:00,77.34,77.34,77.25,77.25,0.07,-89.80,-88.78,-89.80,-89.16,0.55,8.32,8.32,8.30,8.30,0.01,,,,,,,,
460,04/25/2023 10:45:00,77.50,77.50,77.41,77.41,0.12,-90.66,-89.67,-90.66,-90.03,0.53,8.33,8.33,8.31,8.32,0.01,,,,,,,,
461,04/25/2023 11:00:00,77.72,77.72,77.59,77.65,0.08,-91.64,-90.57,-91.64,-91.10,0.53,8.35,8.35,8.33,8.34,0.01,,,,,,,,
462,04/25/2023 11:15:00,77.99,77.99,77.86,77.90,0.10,-92.99,-91.66,-92.99,-92.17,0.70,8.38,8.38,8.35,8.36,0.01,,,,,,,,
463,04/25/2023 11:30:00,78.30,78.30,78.12,78.21,0.14,-93.57,-92.92,-93.57,-93.14,0.36,8.39,8.39,8.38,8.38,0.01,,,,,,,,
464,04/25/2023 11:45:00,78.42,78.42,78.33,78.39,0.10,-93.47,-93.02,-93.47,-93.28,0.25,8.39,8.39,8.38,8.38,0.00,,,,,,,,
465,04/25/2023 12:00:00,78.82,78.82,78.60,78.69,0.15,-95.21,-94.11,-95.21,-94.52,0.59,8.42,8.42,8.40,8.41,0.01,,,,,,,,
466,04/25/2023 12:15:00,78.94,78.94,78.82,78.87,0.18,-95.63,-94.52,-95.63,-95.07,0.55,8.43,8.43,8.41,8.42,0.01,,,,,,,,
467,04/25/2023 12:30:00,79.03,79.03,79.03,79.03,0.02,-95.75,-95.05,-95.75,-95.36,0.34,8.43,8.43,8.42,8.42,0.01,,,,,,,,
468,04/25/2023 12:45:00,79.12,79.18,79.12,79.12,0.07,-95.89,-95.47,-95.89,-95.67,0.20,8.43,8.43,8.43,8.43,0.00,,,,,,,,
