Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH_Hach,Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Weekly,2015-09-26,75.7062,26,NA,21.5,35100,NA,NA,NA,NA,NA,167,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-10-03,76.6063,25.8,NA,21.7,35100,NA,NA,NA,NA,NA,163,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-10-10,75.0875,24.4,NA,21.9,34500,NA,NA,NA,NA,NA,165,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-10-17,74.9188,24,NA,21.9,34200,NA,NA,NA,NA,NA,129,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-10-24,74.3,23.7,NA,21.9,33900,NA,NA,NA,NA,NA,135,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-10-31,73.1188,22.8,NA,21.9,33500,NA,NA,NA,NA,NA,136,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-11-07,71.7688,22.1,NA,21.8,32800,NA,NA,NA,NA,NA,133,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-11-14,73.4,22.9,NA,21.8,33300,NA,NA,NA,NA,NA,130,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-11-21,73.6813,23,NA,24.9,37600,NA,NA,NA,NA,NA,168,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-11-28,72.725,22.6,NA,24.8,37100,NA,NA,NA,NA,NA,153,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-12-05,72.4437,22.4,NA,24.7,36900,NA,NA,NA,NA,NA,125,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-12-12,73.2313,22.3,NA,24.7,36800,NA,NA,NA,NA,NA,117,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-12-19,73.1188,23.1,NA,24.7,37500,NA,NA,NA,NA,NA,148,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2015-12-26,73.625,23,NA,24.8,37500,NA,NA,NA,NA,NA,126,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-01-02,74.1313,23.3,NA,24.8,37700,NA,NA,NA,NA,NA,129,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-01-09,74.0187,23.2,NA,24.7,37500,NA,NA,NA,NA,NA,150,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-01-16,74.4688,23.6,NA,24.6,37700,NA,NA,NA,NA,NA,222,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-01-23,71.6,22,NA,24.6,36500,NA,NA,NA,NA,NA,259,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-01-30,73.9625,23.2,NA,24.7,37600,NA,NA,NA,NA,NA,161,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-02-06,75.3125,23.9,NA,24.8,38100,NA,NA,NA,NA,NA,165,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-02-13,75.2563,24,NA,24.8,38200,NA,NA,NA,NA,NA,157,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-02-20,75.2563,24,NA,24.7,38100,NA,NA,NA,NA,NA,138,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-02-27,74.8063,23.8,NA,24.6,37800,NA,NA,NA,NA,NA,122,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-03-05,76.1,24.5,NA,24.7,38500,NA,NA,NA,NA,NA,112,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-03-12,75.8188,24.3,NA,24.7,38300,NA,NA,NA,NA,NA,111,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-03-19,76.2687,24.6,NA,24.8,38700,NA,NA,NA,NA,NA,110,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-03-26,76.1563,24.6,NA,24.9,38900,NA,NA,NA,NA,NA,109,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-04-02,75.9313,24.4,NA,25.1,38900,NA,NA,NA,NA,NA,114,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-04-09,74.0187,23.4,NA,25.1,38300,NA,NA,NA,NA,NA,113,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-04-16,73.625,23.1,NA,25.3,38400,NA,NA,NA,NA,NA,113,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-04-23,73.7938,23.2,NA,25.1,38200,NA,NA,NA,NA,NA,112,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-04-30,74.4688,23.6,NA,24.9,38100,NA,NA,NA,NA,NA,113,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-05-07,74.2438,23.5,NA,24.8,37900,NA,NA,NA,NA,NA,113,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-05-14,74.5812,23.7,NA,24.7,38000,NA,NA,NA,NA,NA,134,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-05-21,74.525,23.6,NA,24.7,37700,NA,NA,NA,NA,NA,128,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-05-28,73.9063,23.3,NA,24.6,37500,NA,NA,NA,NA,NA,129,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-06-04,73.85,23.3,NA,24.6,37500,NA,NA,NA,NA,NA,121,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2016-06-11,76.1,24.5,NA,24.8,38500,NA,NA,NA,NA,NA,126,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
