"sep=,",,,,,,,,,,,,,,,,,,,,
KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"FILE CREATED:,9/24/2020 11:08:11 PM",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
",,,MEAN VALUE:,6.30,49785.2,49710.4,93.1,107.2,6.39,262.6,32.53,49717.4,0.32,32316,1.191,NA,-81.9,25.071,3.11,11.7",,,,,,,,,,,,,,,,,,,,
",,,STANDARD DEVIATION:,9.28,121.2,45.5,3.7,4.2,0.25,8.9,0.03,44.5,0.72,29,0.005,0.02,1.1,0.117,0.00,0.0",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,20C000785,20B121032,20B121032,20C000323,20C000323,20C000323,20C202371,20B121032,20B121032,20C000785,20B121032,20B120857,20C202371,20C202371,20B121032,20C202414,20C202414
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Battery V,Cable Pwr V
9/12/20,4:00:00,0,Biosphere 2,10.18,49753.3,49740,89.1,102.5,6.12,263.7,32.55,49741.2,0.31,32332,1.182,8.24,-80.5,25.013,3.11,11.7
9/12/20,4:15:00,0,Biosphere 2,4.77,49745.4,49740.4,88.5,101.9,6.08,263.5,32.55,49740.8,0.22,32332,1.184,8.24,-80.4,25.005,3.11,11.7
9/12/20,4:30:00,0,Biosphere 2,4.36,49751.9,49741.4,88.7,102.1,6.09,262.7,32.55,49742.3,0.19,32333,1.189,8.24,-80.3,25.01,3.11,11.7
9/12/20,4:45:00,0,Biosphere 2,6.47,49750.4,49742.6,88.7,102.1,6.09,262.9,32.55,49743.3,0.3,32333,1.181,8.23,-80.3,25.007,3.11,11.7
9/12/20,5:00:00,0,Biosphere 2,4.94,49752.3,49739.2,88.8,102.2,6.1,263.6,32.55,49740.5,0.27,32331,1.2,8.23,-80.3,25.012,3.11,11.7
9/12/20,5:15:00,0,Biosphere 2,6.97,49751.7,49738.8,88.7,102.1,6.09,264,32.55,49740,0.35,32331,1.189,8.23,-80.2,25.012,3.11,11.7
9/12/20,5:30:00,0,Biosphere 2,10.61,49751.4,49738.4,88.8,102.2,6.1,264.1,32.55,49739.7,0.41,32331,1.192,8.23,-80.2,25.012,3.11,11.7
9/12/20,5:45:00,0,Biosphere 2,12.64,49746.8,49736.4,88.8,102.2,6.1,264.1,32.54,49737.3,0.36,32329,1.2,8.23,-80.1,25.01,3.11,11.7
9/12/20,6:00:00,0,Biosphere 2,13.51,49751.5,49739.8,88.8,102.1,6.09,263.9,32.55,49740.9,0.47,32332,1.189,8.23,-80.1,25.011,3.11,11.7
9/12/20,6:15:00,0,Biosphere 2,10.23,49751.5,49737.7,88.7,102.1,6.09,264.5,32.55,49739,0.37,32330,1.181,8.23,-80,25.013,3.11,11.7
9/12/20,6:30:00,0,Biosphere 2,6.49,49744.5,49737.2,88.6,102,6.09,264.4,32.54,49737.9,0.15,32330,1.185,8.23,-80,25.007,3.11,11.7
9/12/20,6:45:00,0,Biosphere 2,5.92,49748.2,49737.5,88.6,101.9,6.08,264.4,32.55,49738.5,0.29,32330,1.187,8.23,-80,25.01,3.11,11.7
9/12/20,7:00:00,0,Biosphere 2,11.55,49753.6,49739.6,88.7,102,6.09,264.6,32.55,49740.9,0.34,32332,1.2,8.23,-79.9,25.013,3.11,11.7
9/12/20,7:15:00,0,Biosphere 2,7.29,49752.4,49740.4,88.7,102,6.09,264.7,32.55,49741.5,0.31,32332,1.192,8.23,-79.9,25.011,3.11,11.7
9/12/20,7:30:00,0,Biosphere 2,9.99,49753.1,49741.8,88.5,101.9,6.08,262.3,32.55,49742.9,0.31,32333,1.182,8.23,-79.8,25.011,3.11,11.7
9/12/20,7:45:00,0,Biosphere 2,2.2,49749.8,49738.6,88.6,102,6.09,261.9,32.55,49739.6,0.11,32331,1.188,8.23,-79.8,25.011,3.11,11.7
9/12/20,8:00:00,0,Biosphere 2,10.49,49755.5,49736.6,88.9,102.3,6.1,262.6,32.55,49738.4,0.34,32330,1.191,8.23,-79.8,25.018,3.11,11.7
9/12/20,8:15:00,0,Biosphere 2,7.57,49756.2,49736.2,89,102.5,6.11,262.1,32.54,49738.1,0.41,32330,1.189,8.23,-79.8,25.019,3.11,11.7
9/12/20,8:30:00,0,Biosphere 2,7.31,49761.7,49737.9,89.2,102.7,6.12,263,32.55,49740.1,0.3,32331,1.182,8.23,-79.8,25.023,3.11,11.7
9/12/20,8:45:00,0,Biosphere 2,5.85,49765.1,49738.4,89.4,102.9,6.14,263.8,32.55,49740.9,0.2,32332,1.185,8.23,-79.8,25.026,3.11,11.7
9/12/20,9:00:00,0,Biosphere 2,5.93,49767,49736.6,89.6,103.2,6.15,264.3,32.55,49739.5,0.24,32331,1.191,8.23,-79.8,25.029,3.11,11.7
9/12/20,9:15:00,0,Biosphere 2,10.4,49767,49736.5,89.9,103.4,6.17,264.7,32.55,49739.3,0.53,32331,1.196,8.23,-79.8,25.029,3.11,11.7
9/12/20,9:30:00,0,Biosphere 2,12.7,49772.1,49738.2,90.1,103.7,6.18,265,32.55,49741.4,0.48,32332,1.2,8.23,-79.9,25.032,3.11,11.7
9/12/20,9:45:00,0,Biosphere 2,8.11,49772.4,49738.1,90.4,104,6.2,265.6,32.55,49741.3,0.35,32332,1.191,8.23,-79.9,25.033,3.11,11.7
9/12/20,10:00:00,0,Biosphere 2,8.38,49771.2,49734.1,90.8,104.5,6.23,266.7,32.54,49737.6,0.37,32329,1.189,8.23,-79.9,25.035,3.11,11.7
9/12/20,10:15:00,0,Biosphere 2,9.11,49773.7,49735.5,91.2,104.9,6.26,267.1,32.55,49739.1,0.33,32330,1.184,8.23,-80,25.036,3.11,11.7
9/12/20,10:30:00,0,Biosphere 2,6.99,49777.5,49737.5,91.3,105.1,6.27,267.3,32.55,49741.2,0.28,32332,1.187,8.23,-80,25.038,3.11,11.7
9/12/20,10:45:00,0,Biosphere 2,8.77,49776.5,49733.6,91.7,105.6,6.3,267.4,32.54,49737.6,0.34,32329,1.2,8.23,-80.1,25.041,3.11,11.7
9/12/20,11:00:00,0,Biosphere 2,4.33,49782.1,49735.7,92.1,106,6.32,266.1,32.55,49740,0.26,32331,1.186,8.23,-80.1,25.044,3.11,11.7
9/12/20,11:15:00,0,Biosphere 2,1.49,49785.1,49734.9,92.4,106.4,6.34,266.2,32.55,49739.6,0.13,32331,1.192,8.23,-80.2,25.048,3.11,11.7
9/12/20,11:30:00,0,Biosphere 2,7.89,49790.1,49736.6,92.7,106.7,6.36,266.6,32.55,49741.6,0.43,32332,1.201,8.23,-80.2,25.051,3.11,11.7
9/12/20,11:45:00,0,Biosphere 2,2.03,49793.2,49734.5,93.1,107.1,6.39,267,32.55,49740,0.12,32331,1.191,8.24,-80.4,25.056,3.11,11.7
9/12/20,12:00:00,0,Biosphere 2,8.31,49793.2,49730.5,93.6,107.7,6.42,267.8,32.54,49736.4,0.41,32329,1.196,8.24,-80.4,25.06,3.11,11.7
9/12/20,12:15:00,0,Biosphere 2,3.54,49801.7,49733.5,93.9,108,6.44,267.3,32.55,49739.9,0.11,32331,1.189,8.24,-80.5,25.065,3.11,11.7
9/12/20,12:30:00,0,Biosphere 2,5.81,49804.8,49732.5,94.2,108.4,6.46,267.2,32.54,49739.3,0.19,32331,1.183,8.24,-80.6,25.069,3.11,11.7
9/12/20,12:45:00,0,Biosphere 2,4.37,49806.6,49729.7,94.6,108.9,6.49,266.8,32.54,49736.9,0.16,32329,1.185,8.24,-80.7,25.073,3.11,11.7
9/12/20,13:00:00,0,Biosphere 2,11.82,49814.3,49732.2,95,109.3,6.51,262.8,32.54,49739.9,0.47,32331,1.2,8.24,-80.8,25.078,3.11,11.7
9/12/20,13:15:00,0,Biosphere 2,6.48,49815.4,49729.8,95.1,109.4,6.52,264.3,32.54,49737.9,0.36,32330,1.198,8.24,-80.9,25.082,3.11,11.7
9/12/20,13:30:00,0,Biosphere 2,12.1,49821.8,49730.6,95.2,109.6,6.53,264.3,32.54,49739.1,0.3,32330,1.2,8.25,-80.9,25.087,3.11,11.7
9/12/20,13:45:00,0,Biosphere 2,4.24,49823.4,49728,95.7,110.1,6.56,264.1,32.54,49736.9,0.22,32329,1.19,8.25,-81,25.091,3.11,11.7
9/12/20,14:00:00,0,Biosphere 2,8.92,49826.3,49726.5,95.7,110.2,6.56,264.3,32.54,49735.9,0.3,32328,1.192,8.25,-81.1,25.095,3.11,11.7
9/12/20,14:15:00,0,Biosphere 2,5.43,49830.3,49726.7,95.9,110.4,6.58,261.2,32.54,49736.4,0.29,32329,1.2,8.25,-81.2,25.099,3.11,11.7
9/12/20,14:30:00,0,Biosphere 2,3.78,49832.6,49725.9,96.1,110.5,6.59,261.6,32.54,49735.9,0.15,32328,1.184,8.25,-81.2,25.102,3.11,11.7
9/12/20,14:45:00,0,Biosphere 2,6.93,49837.8,49728.2,96.1,110.6,6.59,262.9,32.54,49738.5,0.29,32330,1.192,8.25,-81.3,25.105,3.11,11.7
9/12/20,15:00:00,0,Biosphere 2,8.18,49837.1,49726,96.3,110.8,6.6,263.2,32.54,49736.4,0.41,32329,1.201,8.25,-81.3,25.106,3.11,11.7
9/12/20,15:15:00,0,Biosphere 2,5.2,49839.5,49726,96.4,111,6.61,264.1,32.54,49736.6,0.23,32329,1.191,8.25,-81.5,25.108,3.11,11.7
9/12/20,15:30:00,0,Biosphere 2,6.05,49842.8,49728.2,96.5,111.1,6.62,264.8,32.54,49738.9,0.24,32330,1.193,8.26,-81.5,25.109,3.11,11.7
9/12/20,15:45:00,0,Biosphere 2,10.92,49839.6,49725.6,96.4,111,6.61,264.9,32.54,49736.3,0.31,32329,1.2,8.26,-81.5,25.109,3.11,11.7
9/12/20,16:00:00,0,Biosphere 2,11.31,49842.7,49728.2,96.4,110.9,6.61,264.5,32.54,49738.9,0.44,32330,1.19,8.26,-81.6,25.109,3.11,11.7
9/12/20,16:15:00,0,Biosphere 2,9.5,49838.7,49725.6,96.2,110.7,6.6,265.1,32.54,49736.2,0.43,32329,1.191,8.26,-81.6,25.108,3.11,11.7
9/12/20,16:30:00,0,Biosphere 2,8.87,49839.3,49727.6,96.1,110.6,6.59,265.6,32.54,49738,0.29,32330,1.184,8.26,-81.6,25.107,3.11,11.7
9/12/20,16:45:00,0,Biosphere 2,11.57,49837.8,49728.2,96.1,110.6,6.59,265.9,32.54,49738.4,0.44,32330,1.191,8.26,-81.7,25.105,3.11,11.7
9/12/20,17:00:00,0,Biosphere 2,7.38,49834.5,49726.6,95.9,110.4,6.58,266,32.54,49736.7,0.42,32329,1.196,8.26,-81.6,25.103,3.11,11.7
9/12/20,17:15:00,0,Biosphere 2,11.91,49833.4,49727.4,95.8,110.2,6.57,265.8,32.54,49737.3,0.36,32329,1.183,8.26,-81.7,25.101,3.11,11.7
9/12/20,17:30:00,0,Biosphere 2,14.94,49831.3,49725.8,95.6,110,6.56,265.4,32.54,49735.7,0.51,32328,1.191,8.26,-81.7,25.101,3.11,11.7
9/12/20,17:45:00,0,Biosphere 2,9.68,49831.2,49726.2,95.4,109.8,6.54,265.3,32.54,49736,0.28,32328,1.19,8.26,-81.6,25.1,3.11,11.7
9/12/20,18:00:00,0,Biosphere 2,3.1,49832.4,49728.8,95.3,109.6,6.53,263.8,32.54,49738.5,0.19,32330,1.193,8.26,-81.7,25.099,3.11,11.7
9/12/20,18:15:00,0,Biosphere 2,5.04,49828.8,49727.1,95,109.3,6.51,263.5,32.54,49736.7,0.26,32329,1.2,8.26,-81.6,25.097,3.11,11.7
9/12/20,18:30:00,0,Biosphere 2,8.94,49828.7,49729.5,94.8,109.1,6.5,263.2,32.54,49738.8,0.32,32330,1.189,8.26,-81.6,25.095,3.11,11.7
