Time,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_Crabwalk_F,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_C,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_pH,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Salinity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Conductivity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_ORP,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePE,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePC,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Chlorophyll
7/14/16 16:00,79.475,26.4,8,25.5,41.1,127,6,80,0
7/14/16 16:15,79.475,26.4,8,25.5,41.1,127,5,89,0
7/14/16 16:30,79.475,26.4,8,25.5,41.1,127,5,110,0
7/14/16 16:45,79.475,26.4,8,25.5,41.1,127,4,102,0
7/14/16 17:00,79.475,26.4,8,25.5,41.1,126,4,78,0
7/14/16 17:15,79.475,26.4,8,25.5,41.1,126,4,102,0
7/14/16 17:30,79.4188,26.4,8,25.5,41.1,126,3,83,0
7/14/16 17:45,79.4188,26.4,8,25.5,41.1,129,6,54,0
7/14/16 18:00,79.4188,26.4,8,25.5,41.1,126,4,64,0
7/14/16 18:15,79.4188,26.4,8,25.5,41.1,126,4,75,0
7/14/16 18:30,79.4188,26.4,8,25.5,41.1,129,5,59,0
7/14/16 18:45,79.4188,26.4,8,25.5,41.1,127,4,60,0
7/14/16 19:00,79.3625,26.4,8,25.5,41,129,6,52,0
7/14/16 19:15,79.3625,26.3,8,25.5,41,129,6,57,0
7/14/16 19:30,79.3625,26.3,8,25.5,41,129,6,59,0
7/14/16 19:45,79.3625,26.3,8,25.5,41,129,4,62,0
7/14/16 20:00,79.3625,26.3,8,25.5,41,129,6,60,0
7/14/16 20:15,79.3063,26.3,8,25.5,41,128,6,60,0
7/14/16 20:30,79.3063,26.3,8,25.5,41,131,4,83,0
7/14/16 20:45,79.3063,26.3,8,25.5,41,130,5,51,0
7/14/16 21:00,79.25,26.3,8,25.5,41,129,4,87,0
7/14/16 21:15,79.25,26.3,8,25.5,41,129,5,119,0
7/14/16 21:30,79.25,26.3,8,25.5,41,129,6,83,0
7/14/16 21:45,79.25,26.3,8,25.5,41,129,6,75,0
7/14/16 22:00,79.25,26.3,8,25.5,41,129,5,59,0
7/14/16 22:15,79.25,26.3,8,25.5,41,129,6,58,0
7/14/16 22:30,79.25,26.3,8,25.5,41,129,5,65,0
7/14/16 22:45,79.25,26.3,8,25.5,41,129,6,62,0
7/14/16 23:00,79.25,26.3,8,25.5,41,128,5,88,0
7/14/16 23:15,79.1938,26.3,8,25.5,41,129,6,79,0
7/14/16 23:30,79.25,26.3,8,25.5,41,129,5,86,0
7/14/16 23:45,79.1938,26.2,8,25.5,41,131,8,76,0
7/15/16 0:00,79.1938,26.2,8,25.5,41,129,8,63,0
7/15/16 0:15,79.1938,26.2,8,25.5,41,129,6,75,0
7/15/16 0:30,79.1938,26.2,8,25.5,41,129,6,66,0
7/15/16 0:45,79.1938,26.2,8,25.5,41,130,5,78,0
7/15/16 1:00,79.1938,26.2,8,25.5,41,132,8,75,0
7/15/16 1:15,79.1938,26.2,8,25.5,41,130,6,82,0
7/15/16 1:30,79.1375,26.2,8,25.5,41,130,5,69,0
7/15/16 1:45,79.1938,26.2,8,25.5,40.9,130,5,77,0
7/15/16 2:00,79.1938,26.2,8,25.5,40.9,130,6,86,0
7/15/16 2:15,79.1375,26.2,8,25.5,40.9,130,5,66,0
7/15/16 2:30,79.1375,26.2,8,25.5,40.9,130,4,68,0
7/15/16 2:45,79.1375,26.2,8,25.5,40.9,130,4,89,0
7/15/16 3:00,79.1375,26.2,8,25.5,40.9,130,5,97,0
7/15/16 3:15,79.1375,26.2,8,25.5,40.9,130,5,94,0
7/15/16 3:30,79.0812,26.2,8,25.5,40.9,132,6,91,0
7/15/16 3:45,79.1375,26.2,8,25.5,40.9,130,5,109,0
7/15/16 4:00,79.1375,26.2,8,25.5,40.9,129,8,92,0
7/15/16 4:15,79.0812,26.2,8,25.5,40.9,131,7,85,0
7/15/16 4:30,79.0812,26.2,8,25.5,40.9,130,6,103,0
7/15/16 4:45,79.1375,26.2,8,25.5,40.9,131,7,103,0
7/15/16 5:00,79.0812,26.2,8,25.5,40.9,131,6,89,0
7/15/16 5:15,79.0812,26.2,8,25.5,40.9,131,12,63,0
7/15/16 5:30,79.0812,26.2,8,25.5,40.9,131,6,79,0
7/15/16 5:45,79.0812,26.2,8,25.5,40.9,131,6,73,0
7/15/16 6:00,79.0812,26.2,7.9,25.5,40.9,132,6,79,0
7/15/16 6:15,79.0812,26.2,7.9,25.5,40.9,131,6,109,0
7/15/16 6:30,79.0812,26.2,7.9,25.5,40.9,131,9,93,0
7/15/16 6:45,79.0812,26.2,7.9,25.5,40.9,131,9,113,0
7/15/16 7:00,79.0812,26.2,7.9,25.5,40.9,132,8,120,0
7/15/16 7:15,79.0812,26.2,7.9,25.5,41,131,8,97,0
7/15/16 7:30,79.025,26.2,7.9,25.5,40.9,131,12,69,0
7/15/16 7:45,79.0812,26.2,7.9,25.5,40.9,131,14,79,0
7/15/16 8:00,79.025,26.2,7.9,25.5,40.9,130,7,100,0
7/15/16 8:15,79.025,25.7,7.9,0.9,1.8,131,215,8,0
7/15/16 8:30,79.0812,23.8,7.9,0.5,1,93,9,24,0
7/15/16 8:45,79.025,23.9,7.9,0.5,0.9,141,7,15,0
7/15/16 9:00,79.0812,23.8,7.9,0.4,0.9,143,28,24,0
7/15/16 9:15,79.0812,24.2,8,0.4,0.8,136,256,26,0
7/15/16 9:30,79.1375,23.6,7.9,0.4,0.8,142,106,7,0
7/15/16 9:45,79.1375,23.8,7.8,0.4,0.8,147,24,242,0
7/15/16 10:00,79.1938,22.3,7.8,0.4,0.7,138,56,15,0
7/15/16 10:15,79.1375,21.4,7.6,0.3,0.6,142,51,12,0
7/15/16 10:30,79.1938,21.5,7.5,0.3,0.6,163,301,4,0
7/15/16 10:45,79.1938,21.6,7.3,0.3,0.5,122,300,36,0
7/15/16 11:00,79.1938,23.4,7.3,0.2,0.4,125,310,27,0
7/15/16 11:15,79.25,24.6,7.2,0.1,0.3,124,171,17,0
7/15/16 11:30,79.3063,24.8,7,0.1,0.2,137,149,4,0
7/15/16 11:45,79.25,25.1,6.8,0,0.1,153,119,5,0
7/15/16 12:00,79.25,26.2,6.7,0,0.1,156,58,4,0
7/15/16 12:15,79.3063,26.2,6.4,0,0,162,31,1,0
7/15/16 12:30,79.3063,26.3,6.2,0,0,173,10,3,0
7/15/16 12:45,79.3063,26.7,6,0,0,170,23,11,0
7/15/16 13:00,79.3625,26,5.9,0,0,173,13,6,0
7/15/16 13:15,79.4188,26.3,5.9,0,0,173,10,2,0
7/15/16 13:30,79.3625,26.3,5.8,0,0,177,7,1,0
7/15/16 13:45,79.4188,26,5.7,0,0,173,4,3,0
7/15/16 14:00,79.4188,25.8,5.7,0,0,169,4,4,0
7/15/16 14:15,79.4188,25.7,5.7,0,0,170,3,3,0
7/15/16 14:30,79.4188,25.7,5.7,0,0,175,4,2,0
7/15/16 14:45,79.4188,25.5,5.7,0,0,171,3,3,0
7/15/16 15:00,79.4188,25.8,5.7,0,0,172,4,2,0
7/15/16 15:15,79.475,25.6,5.7,0,0,174,3,4,0
7/15/16 15:30,79.475,25.7,5.7,0,0,168,3,3,0
7/15/16 15:45,79.475,25.4,5.7,0,0,173,4,4,0
7/15/16 16:00,79.475,25.4,5.7,0,0,173,4,3,0
7/15/16 16:15,79.475,25.1,5.7,0,0,172,3,3,0
7/15/16 16:30,79.475,25.1,5.7,0,0,170,3,2,0
7/15/16 16:45,79.4188,25.5,5.8,0,0,166,3,4,0
7/15/16 17:00,79.4188,25.5,5.8,0,0,167,2,2,0
7/15/16 17:15,79.4188,25.6,5.7,0,0,170,4,3,0
7/15/16 17:30,79.4188,25.8,5.6,0,0,178,4,3,0
7/15/16 17:45,79.4188,25.6,5.6,0,0,183,4,4,0
7/15/16 18:00,79.4188,25.8,5.5,0,0,185,4,3,0
7/15/16 18:15,79.4188,25.3,5.5,0,0,187,3,3,0
7/15/16 18:30,79.4188,25.4,5.5,0,0,186,3,3,0
7/15/16 18:45,79.4188,25.2,5.5,0,0,191,3,2,0
7/15/16 19:00,79.3625,25,5.5,0,0,191,3,2,0
7/15/16 19:15,79.3625,24.8,5.5,0,0,187,4,2,0
7/15/16 19:30,79.3063,24,5.8,0,0,168,4,2,0
7/15/16 19:45,79.3063,23.7,6,0,0,160,3,2,0
7/15/16 20:00,79.3063,23.5,6.2,0,0,152,2,3,0
7/15/16 20:15,79.3063,23.3,6.3,0,0,148,3,2,0
7/15/16 20:30,79.3063,23.2,6.4,0,0,182,2,2,0
7/15/16 20:45,79.25,23.8,6.5,0,0,193,2,2,0
7/15/16 21:00,79.25,24.9,6.6,0,0,191,3,2,0
7/15/16 21:15,79.25,25.6,6.6,0,0,185,2,2,0
7/15/16 21:30,79.25,25.9,6.6,0,0,184,2,2,0
7/15/16 21:45,79.1938,26.1,6.6,0,0,181,3,2,0
7/15/16 22:00,79.25,26.2,6.6,0,0,182,2,1,0
7/15/16 22:15,79.1938,26.2,6.6,0,0,183,3,3,0
7/15/16 22:30,79.1938,26.2,6.6,0,0,183,2,4,0
7/15/16 22:45,79.1938,26.2,6.5,0,0,184,2,3,0
7/15/16 23:00,79.1938,26.2,6.5,0,0,185,2,3,0
7/15/16 23:15,79.1938,26.1,6.5,0,0,185,3,2,0
7/15/16 23:30,79.1938,26,6.4,0,0,185,2,3,0
7/15/16 23:45,79.1938,26,6.4,0,0,186,2,4,0
7/16/16 0:00,79.1938,26,6.4,0,0,185,2,2,0
7/16/16 0:15,79.25,26.1,6.3,0,0,183,4,2,0
7/16/16 0:30,79.1938,26.2,6.3,0,0,181,2,3,0
7/16/16 0:45,79.1375,26.3,6.3,0,0,179,3,2,0
7/16/16 1:00,79.1938,26.2,6.3,0,0,177,3,2,0
7/16/16 1:15,79.1375,25.6,6.2,0,0,184,2,2,0
7/16/16 1:30,79.1375,26.1,6.1,0,0,194,3,2,0
7/16/16 1:45,79.1938,24.9,5.8,0,0,211,3,3,0
7/16/16 2:00,79.1375,22,5.6,0,0,234,4,3,0
7/16/16 2:15,79.1375,22,5.9,0,0,213,3,3,0
7/16/16 2:30,79.1375,23.6,6.3,0,0,183,3,2,0
7/16/16 2:45,79.1375,24.1,6.3,0,0,185,2,3,0
7/16/16 3:00,79.1375,24.7,6.2,0,0,181,2,2,0
7/16/16 3:15,79.1375,24.9,6.2,0,0,180,3,2,0
7/16/16 3:30,79.0812,25.1,6.1,0,0,181,3,3,0
7/16/16 3:45,79.0812,25.3,6.1,0,0,183,3,2,0
7/16/16 4:00,79.0812,25.2,5.9,0,0,190,2,2,0
7/16/16 4:15,79.025,22.9,6.1,0,0,179,2,2,0
7/16/16 4:30,79.0812,22.7,6.3,0,0,177,1,2,0
7/16/16 4:45,79.025,22.4,6.3,0,0.1,173,1,1,0
7/16/16 5:00,79.0812,22.3,6.3,0,0.1,174,0,1,0
7/16/16 5:15,79.025,22.2,6.4,0,0.1,175,0,1,0
7/16/16 5:30,79.025,22,6.4,0,0.1,178,1,2,0
7/16/16 5:45,79.025,22,6.4,0,0.1,179,2,2,0
7/16/16 6:00,78.9688,21.9,6.4,0.1,0.1,181,1,1,0
7/16/16 6:15,79.025,22.1,6.4,0.1,0.1,183,3,2,0
7/16/16 6:30,78.9688,22.4,6.4,0.1,0.1,187,2,2,0
7/16/16 6:45,78.9688,22.6,6.3,0.1,0.1,191,1,3,0
7/16/16 7:00,78.9688,22.9,6.3,0.1,0.2,195,2,2,0
7/16/16 7:15,78.9688,23.1,6.2,0.1,0.2,199,5,2,0
7/16/16 7:30,78.9125,23.7,6.2,0.1,0.2,200,14,2,0
7/16/16 7:45,78.9688,24.2,6.1,0.1,0.2,201,26,2,0
7/16/16 8:00,78.9688,24.7,6,0.1,0.2,192,22,0,0
7/16/16 8:15,78.9125,24.9,5.9,0.1,0.2,190,20,2,0
7/16/16 8:30,78.9688,25.1,5.9,0.1,0.2,187,33,2,0
7/16/16 8:45,78.9688,26.4,5.9,0.1,0.1,162,56,1,0
7/16/16 9:00,78.9688,27.4,5.9,0.1,0.1,146,116,3,0
7/16/16 9:15,79.025,27.3,5.6,0,0.1,121,204,0,0
7/16/16 9:30,78.9688,27.2,5.6,0,0.1,113,200,2,0
7/16/16 9:45,79.025,26.5,5.6,0,0.1,117,262,3,0
7/16/16 10:00,79.025,27.3,5.3,0,0,147,98,1,0
7/16/16 10:15,79.025,27.6,5,0,0,166,94,2,0
7/16/16 10:30,79.025,27.8,4.8,0,0,187,299,1,0
7/16/16 10:45,79.025,27.3,4.9,0,0,187,242,2,0
7/16/16 11:00,79.0812,27.6,4.9,0,0,194,130,1,0
7/16/16 11:15,79.1375,27.5,4.9,0,0,188,132,1,0
7/16/16 11:30,79.1375,27.8,4.9,0,0,189,104,0,0
7/16/16 11:45,79.1938,27.8,4.9,0,0,189,149,2,0
7/16/16 12:00,79.1938,27.7,4.9,0,0,187,157,1,0
7/16/16 12:15,79.1938,28,4.9,0,0,190,122,1,0
7/16/16 12:30,79.1938,28.1,5,0,0,192,136,4,0
7/16/16 12:45,79.25,28.1,5,0,0,191,115,0,0
7/16/16 13:00,79.25,28,5,0,0,186,87,0,0
7/16/16 13:15,79.25,27.6,5,0,0,187,83,1,0
7/16/16 13:30,79.3063,27.2,5.1,0,0,188,78,2,0
7/16/16 13:45,79.3063,27.2,5,0,0,188,55,0,0
7/16/16 14:00,79.3063,27.1,5,0,0,187,26,4,0
7/16/16 14:15,79.3063,26.8,5,0,0,191,9,2,0
7/16/16 14:30,79.3625,26.5,5,0,0,188,6,4,0
7/16/16 14:45,79.3625,26.3,5,0,0,185,7,2,0
7/16/16 15:00,79.3625,26.3,5,0,0,186,5,2,0
7/16/16 15:15,79.3625,26.3,5.1,0,0,185,5,2,0
7/16/16 15:30,79.4188,26.4,5.1,0,0,183,6,3,0
7/16/16 15:45,79.4188,26.4,5.1,0,0,183,6,2,0
7/16/16 16:00,79.4188,26.3,5.2,0,0,174,5,2,0
7/16/16 16:15,79.4188,26.3,5.2,0,0,177,5,2,0
7/16/16 16:30,79.4188,26.1,5.1,0,0,181,3,4,0
7/16/16 16:45,79.4188,26,5.1,0,0,182,4,3,0
7/16/16 17:00,79.4188,25.8,5.1,0,0,186,4,3,0
7/16/16 17:15,79.4188,25.9,5.1,0,0,180,4,2,0
7/16/16 17:30,79.3625,25.8,5.1,0,0,186,4,2,0
7/16/16 17:45,79.3625,25.7,5.1,0,0,189,5,3,0
7/16/16 18:00,79.3625,25.6,5,0,0,192,3,4,0
7/16/16 18:15,79.3625,25.6,5,0,0,195,5,3,0
7/16/16 18:30,79.3625,25.3,5,0,0,194,4,4,0
7/16/16 18:45,79.3625,25,5,0,0,201,5,3,0
7/16/16 19:00,79.3625,24.9,5,0,0,199,3,2,0
7/16/16 19:15,79.3063,24.9,5,0,0,200,4,2,0
7/16/16 19:30,79.3625,24.8,5,0,0,196,4,3,0
7/16/16 19:45,79.3063,24.8,5,0,0,192,4,3,0
7/16/16 20:00,79.3063,25.6,5.3,0,0,163,4,3,0
7/16/16 20:15,79.25,26.1,5.5,0,0,152,4,2,0
7/16/16 20:30,79.25,26.4,5.6,0,0,143,4,2,0
7/16/16 20:45,79.25,26.5,5.6,0,0,140,3,2,0
7/16/16 21:00,79.25,26.6,5.6,0,0,140,3,3,0
7/16/16 21:15,79.1938,26.7,5.6,0,0,139,4,2,0
7/16/16 21:30,79.1938,26.7,5.6,0,0,139,3,2,0
7/16/16 21:45,79.25,26.8,5.6,0,0,138,3,2,0
7/16/16 22:00,79.25,26.8,5.6,0,0,137,3,2,0
7/16/16 22:15,79.1938,26.7,5.6,0,0,139,3,2,0
7/16/16 22:30,79.1938,26.7,5.6,0,0,143,4,2,0
7/16/16 22:45,79.25,26.7,5.5,0,0,149,4,3,0
7/16/16 23:00,79.1938,26.8,5.5,0,0,148,3,3,0
7/16/16 23:15,79.1938,26.8,5.5,0,0,152,4,2,0
7/16/16 23:30,79.1938,26.6,5,0,0,188,4,2,0
7/16/16 23:45,79.1938,26.6,4.9,0,0,201,4,2,0
7/17/16 0:00,79.1375,26.7,4.8,0,0,207,4,3,0
7/17/16 0:15,79.1938,26.7,4.9,0,0,201,4,5,0
7/17/16 0:30,79.1375,26.8,5,0,0,187,5,3,0
7/17/16 0:45,79.1938,22.3,4.9,0,0,196,4,4,0
7/17/16 1:00,79.1375,21.6,5,0,0,175,4,3,0
7/17/16 1:15,79.0812,21.4,5.1,0,0,155,5,3,0
7/17/16 1:30,79.0812,23,5.7,0,0,113,4,2,0
7/17/16 1:45,79.1375,24.4,5.8,0,0,103,3,2,0
7/17/16 2:00,79.0812,24.6,5.8,0,0,104,4,3,0
7/17/16 2:15,79.0812,24.9,5.8,0,0,110,3,3,0
7/17/16 2:30,79.0812,25.2,5.8,0,0,112,3,1,0
7/17/16 2:45,79.0812,25.3,5.7,0,0,119,5,2,0
7/17/16 3:00,79.0812,25.6,5.6,0,0,125,5,1,0
7/17/16 3:15,79.0812,23.8,5.5,0,0,126,4,3,0
7/17/16 3:30,79.0812,22.8,5.7,0,0,114,1,2,0
7/17/16 3:45,79.0812,22.5,5.9,0,0,109,1,0,0
7/17/16 4:00,79.0812,22.2,5.9,0,0,109,2,1,0
7/17/16 4:15,79.025,22.1,6,0,0,110,1,2,0
7/17/16 4:30,79.025,21.8,6,0,0.1,112,1,1,0
7/17/16 4:45,79.025,21.7,6,0,0.1,130,0,2,0
7/17/16 5:00,79.025,21.9,6.1,0,0.1,142,0,3,0
7/17/16 5:15,78.9688,22,6.1,0,0.1,143,1,1,0
7/17/16 5:30,78.9688,22.2,6.1,0,0.1,143,1,1,0
7/17/16 5:45,78.9688,22.3,6.1,0,0.1,144,1,1,0
7/17/16 6:00,78.9125,22.4,6.1,0,0.1,145,0,2,0
7/17/16 6:15,78.9125,22.5,6.1,0,0.1,147,0,2,0
7/17/16 6:30,78.9125,22.6,6.1,0,0.1,150,2,1,0
7/17/16 6:45,78.9125,22.7,6.1,0,0.1,153,1,1,0
7/17/16 7:00,78.9125,22.7,6.1,0,0.1,159,2,1,0
7/17/16 7:15,78.9125,22.7,6.1,0,0.1,163,1,0,0
7/17/16 7:30,78.8563,22.7,6.1,0,0.1,165,1,1,0
7/17/16 7:45,78.8563,22.8,6.1,0,0.1,167,2,1,0
7/17/16 8:00,78.8,22.8,6,0,0.2,170,1,2,0
7/17/16 8:15,78.8,22.9,6,0,0.2,172,0,2,0
7/17/16 8:30,78.8,22.8,6,0,0.2,174,1,2,0
7/17/16 8:45,78.8,22.9,6,0,0.2,175,0,2,0
7/17/16 9:00,78.8,22.7,6,0.1,0.2,177,2,1,0
7/17/16 9:15,78.8,23.1,6,0.1,0.2,175,1,2,0
7/17/16 9:30,78.7438,23.2,6,0.1,0.2,174,5,2,0
7/17/16 9:45,78.7438,23.6,6,0.1,0.2,170,97,3,0
7/17/16 10:00,78.6875,23.9,5.9,0.1,0.2,168,6,2,0
7/17/16 10:15,78.7438,24.1,5.8,0.1,0.2,167,19,3,0
7/17/16 10:30,78.7438,24.9,5.8,0.1,0.2,160,80,2,0
7/17/16 10:45,78.7438,25.3,5.7,0.1,0.1,156,47,3,0
7/17/16 11:00,78.7438,25.7,5.7,0.1,0.1,157,95,2,0
7/17/16 11:15,78.7438,26.1,5.6,0,0.1,158,17,3,0
7/17/16 11:30,78.7438,25.9,5.6,0,0.1,159,21,1,0
7/17/16 11:45,78.7438,25.8,5.6,0,0.1,154,7,2,0
7/17/16 12:00,78.7438,25.8,5.6,0,0.1,154,15,3,0
7/17/16 12:15,78.7438,25.8,5.6,0,0.1,152,41,2,0
7/17/16 12:30,78.7438,26.3,5.6,0,0.1,151,85,1,0
7/17/16 12:45,78.8,26.7,5.6,0,0.1,141,135,2,0
7/17/16 13:00,78.8,27.1,5.6,0,0.1,141,96,2,0
7/17/16 13:15,78.8,27.2,5.6,0,0.1,142,106,2,0
7/17/16 13:30,78.8563,27.1,5.6,0,0.1,141,94,0,0
7/17/16 13:45,78.8,27,5.6,0,0.1,143,51,3,0
7/17/16 14:00,78.8563,26.6,5.6,0,0.1,146,29,3,0
7/17/16 14:15,78.9125,26.2,5.6,0,0.1,143,3,2,0
7/17/16 14:30,78.8563,26.4,5.6,0,0.1,143,9,1,0
7/17/16 14:45,78.9125,26.3,5.6,0,0.1,143,8,2,0
7/17/16 15:00,78.9125,26.3,5.6,0,0.1,144,9,3,0
7/17/16 15:15,78.8563,26.2,5.6,0,0.1,143,8,1,0
7/17/16 15:30,78.9125,26.1,5.6,0,0.1,143,9,2,0
7/17/16 15:45,78.9125,25.9,5.6,0,0.1,142,5,1,0
7/17/16 16:00,78.9125,25.8,5.6,0,0.1,142,5,0,0
7/17/16 16:15,78.9125,25.8,5.6,0,0.1,144,9,2,0
7/17/16 16:30,78.9125,25.9,5.6,0,0.1,145,4,2,0
7/17/16 16:45,78.9125,25.7,5.6,0,0.1,144,4,2,0
7/17/16 17:00,78.9125,25.6,5.6,0,0.1,145,4,2,0
7/17/16 17:15,78.9125,25.4,5.6,0,0.1,147,3,0,0
7/17/16 17:30,78.9125,25.3,5.6,0,0.1,142,3,2,0
7/17/16 17:45,78.9125,25.3,5.6,0,0.1,140,3,2,0
7/17/16 18:00,78.9125,25.1,5.6,0,0.1,140,3,1,0
7/17/16 18:15,78.9125,25,5.6,0,0.1,140,1,1,0
7/17/16 18:30,78.9125,24.9,5.7,0,0.1,139,2,1,0
7/17/16 18:45,78.9125,25,5.7,0,0.1,138,2,3,0
7/17/16 19:00,78.8563,24.8,5.7,0,0.1,140,1,2,0
7/17/16 19:15,78.8563,24.5,5.7,0,0.1,145,0,2,0
7/17/16 19:30,78.8563,24.3,5.7,0,0.1,152,0,2,0
7/17/16 19:45,78.8563,24.1,5.7,0,0.1,156,1,1,0
7/17/16 20:00,78.8563,24.2,5.8,0,0.1,160,1,1,0
7/17/16 20:15,78.8563,24.9,5.8,0,0.1,161,0,2,0
7/17/16 20:30,78.8,25.2,5.9,0,0.1,163,0,2,0
7/17/16 20:45,78.8,25.3,5.9,0,0.1,163,1,2,0
7/17/16 21:00,78.8,25.4,5.9,0,0.1,160,0,2,0
7/17/16 21:15,78.8,25.5,5.9,0,0.1,158,1,2,0
7/17/16 21:30,78.8,25.6,5.9,0,0.1,155,0,0,0
7/17/16 21:45,78.8,25.7,5.9,0,0.1,153,0,1,0
7/17/16 22:00,78.8,25.8,5.9,0,0.1,153,0,2,0
7/17/16 22:15,78.8,25.8,5.8,0,0.1,152,1,1,0
7/17/16 22:30,78.8,25.4,5.8,0,0.1,152,0,1,0
7/17/16 22:45,78.7438,25.7,5.8,0,0.1,151,1,1,0
7/17/16 23:00,78.8,25.6,5.8,0,0.1,150,0,2,0
7/17/16 23:15,78.7438,25.7,5.8,0,0.1,149,1,1,0
7/17/16 23:30,78.8,25.6,5.8,0,0.1,148,1,2,0
7/17/16 23:45,78.7438,25.3,5.8,0,0.1,149,1,2,0
7/18/16 0:00,78.7438,25.7,5.8,0,0.1,148,1,2,0
7/18/16 0:15,78.7438,25.4,5.8,0,0.1,148,1,1,0
7/18/16 0:30,78.7438,25.6,5.8,0,0.1,145,0,2,0
7/18/16 0:45,78.7438,25.9,5.8,0,0.1,142,0,2,0
7/18/16 1:00,78.6875,25.3,5.7,0,0.1,141,0,1,0
7/18/16 1:15,78.7438,25.3,5.7,0,0.1,141,1,1,0
7/18/16 1:30,78.6875,25.4,5.7,0,0.1,140,1,1,0
7/18/16 1:45,78.7438,25.6,5.7,0,0.1,141,1,1,0
7/18/16 2:00,78.7438,25.5,5.7,0,0.1,143,0,2,0
7/18/16 2:15,78.6875,25.3,5.7,0,0.1,145,0,2,0
7/18/16 2:30,78.7438,24.9,5.7,0,0.1,144,1,2,0
7/18/16 2:45,78.6875,25.3,5.7,0,0.1,143,1,2,0
7/18/16 3:00,78.6875,25.3,5.7,0,0.1,145,1,1,0
7/18/16 3:15,78.6875,25.4,5.7,0,0.1,144,1,2,0
7/18/16 3:30,78.7438,24.7,5.7,0,0.1,143,1,1,0
7/18/16 3:45,78.6875,23.6,5.7,0,0.1,157,0,2,0
7/18/16 4:00,78.6875,23.1,5.7,0,0.1,167,1,1,0
7/18/16 4:15,78.6875,22.7,5.7,0,0.1,178,1,1,0
7/18/16 4:30,78.6875,22.6,5.8,0,0.2,181,1,1,0
7/18/16 4:45,78.6313,22.5,5.9,0.1,0.2,182,0,1,0
7/18/16 5:00,78.6875,22.4,5.9,0.1,0.2,183,1,2,0
7/18/16 5:15,78.6313,22.3,5.9,0.1,0.2,183,1,2,0
7/18/16 5:30,78.6313,22.1,5.9,0.1,0.2,185,1,1,0
7/18/16 5:45,78.6313,21.9,5.9,0.1,0.2,186,0,2,0
7/18/16 6:00,78.6313,21.6,6,0.1,0.2,186,0,1,0
7/18/16 6:15,78.6313,21.5,6,0.1,0.2,183,0,2,0
7/18/16 6:30,78.6313,21.5,6,0.1,0.2,182,0,2,0
7/18/16 6:45,78.575,21.5,6,0.1,0.2,181,0,1,0
7/18/16 7:00,78.575,21.7,6,0.1,0.2,182,2,2,0
7/18/16 7:15,78.575,22.1,6,0.1,0.2,178,2,1,0
7/18/16 7:30,78.5187,22.3,6,0.1,0.2,175,1,1,0
7/18/16 7:45,78.5187,22.6,6,0.1,0.2,175,1,1,0
7/18/16 8:00,78.5187,22.7,5.9,0.1,0.2,175,0,1,0
7/18/16 8:15,78.5187,23,5.9,0.1,0.2,173,1,1,0
7/18/16 8:30,78.5187,23.3,5.8,0.1,0.2,172,2,3,0
7/18/16 8:45,78.575,24.3,5.8,0.1,0.2,161,8,2,0
7/18/16 9:00,78.575,25,5.6,0.1,0.2,148,10,2,0
7/18/16 9:15,78.575,25.8,5.5,0.1,0.2,144,32,1,0
7/18/16 9:30,78.5187,26.2,5.5,0.1,0.1,147,81,3,0
7/18/16 9:45,78.575,25.9,7.2,25.4,40.6,195,4,7,0
7/18/16 10:00,78.575,25.9,7.3,25.4,40.7,191,6,6,0
7/18/16 10:15,78.575,25.9,7.4,25.5,40.7,185,4,7,0
7/18/16 10:30,78.575,25.9,7.4,25.5,40.7,182,3,8,0
7/18/16 10:45,78.6313,25.9,7.5,25.5,40.8,180,5,5,0
7/18/16 11:00,78.6313,25.9,7.5,25.5,40.8,179,3,7,0
7/18/16 11:15,78.6875,25.9,7.5,25.5,40.8,178,2,6,0
7/18/16 11:30,78.6875,26,7.5,25.5,40.8,177,3,6,0
7/18/16 11:45,78.7438,26,7.5,25.5,40.8,177,3,7,0
7/18/16 12:00,78.7438,26,7.5,25.5,40.8,177,4,6,0
7/18/16 12:15,78.8,26,7.5,25.5,40.8,176,3,6,0
7/18/16 12:30,78.8,26,7.5,25.6,40.9,175,21,8,0
7/18/16 12:45,78.8,26,7.5,25.6,41,176,3,6,0
7/18/16 13:00,78.8,26,7.5,25.6,41,176,3,8,0
7/18/16 13:15,78.8563,26,7.5,25.6,41,176,3,9,0
7/18/16 13:30,78.8563,26,7.6,25.6,41,177,3,8,0
7/18/16 13:45,78.8563,26,7.6,25.6,41,177,3,7,0
7/18/16 14:00,78.8563,26,7.6,25.6,41,177,3,8,0
7/18/16 14:15,78.8563,26,7.6,25.6,41,177,2,9,0
7/18/16 14:30,78.8563,26,7.6,25.6,41,176,2,6,0
7/18/16 14:45,78.8563,26,7.6,25.6,41,175,2,8,0
